,Date,User ID,Tweet Count,Tweet Location,Tweet,label
7221,2022-12-02,2833679726.0,273,"Bengkulu, Indonesia",gokil sih pak ganjar keren banget calon presiden pranowo,Positive
7222,2022-12-02,1013486948.0,9067,"Kudus, Central Java, Indonesia",dpw pan jateng deklarasikan ganjar pranowo calon presiden,Negative
7223,2022-12-02,154435354.0,8022,"Kalimantan Timur, Indonesia",serentak dihadapan ketua umum kader pan teriak presiden ppp pan insyaallah disusul golkar kib bersama pdip sepakat usung ganjar cukup satu putaran,Positive
7227,2022-12-02,1636015844.0,35724,"Purwokerto Barat, Indonesia",petjah dukungan untuk pak ganjar pranowo semakin menguat untuk menjadi penerus pak kehadiran pada acara launching bacaleg dpw pan jawa tengah di hotel grasia jumat desember disambut dengan teriakan ganjar pranowo presiden mantap,Positive
7229,2022-12-02,2925392784.0,3382,Jogja ,di sela acara launching bacaleg dpw pan jateng di hotel grasia jumat ketua umum dpp pan bapak hasan mengajak para kadernya untuk meneriakkan yelyel pemenangan ganjar pranowo presiden pranowo,Positive
7241,2022-12-01,221197073.0,15251,,sy dukung den menjadi presiden konten kreator indonesia,Positive
7256,2022-12-01,1978790995.0,318784,Bekasi-Jawa Barat-Indonesia,kepincut program ekonomi pesantren ribuan kiai muda di ngawi dukung ganjar ribuan kiai muda jatim mendeklarasikan ganjar pranowo sebagai presiden,Positive
7273,2022-12-01,2286478464.0,1871,"Palu Barat, Indonesia",ganjar presiden,Positive
7285,2022-12-01,2833679726.0,273,"Bengkulu, Indonesia",yakinnn banget ganjar presiden pranowo,Positive
7299,2022-12-01,30617522.0,449088,"Jakarta, Indonesia",presiden jokowi dinilai gunakan relawan untuk dukung kemauannya usung ganjar pranowo dalam pilpres,Positive
7304,2022-11-30,30617522.0,449088,"Jakarta, Indonesia",bila bapak terpilih jadi presiden apakah akan lanjutkan legacy jokowi begini jawaban jujur ganjar,Positive
7307,2022-11-30,555394005.0,9787,Kabupaten Gowa & Kota Palopo,gmc sulsel nyatakan dukungan untuk ganjar pranowo jadi presiden,Positive
7308,2022-11-30,231355136.0,1060651,"Jakarta Pusat, DKI Jakarta",masyarakat desa di sulteng dukung ganjar presiden,Negative
7310,2022-11-30,79130206.0,935766,Indonesia,ribuan nelayan indramayu inginkan ganjar pranowo untuk presiden,Positive
7312,2022-11-30,79130206.0,935766,Indonesia,ribuan nelayan indramayu inginkan ganjar pranowo untuk presiden,Positive
7313,2022-11-30,46693036.0,46794,,relawan jokowi yang menggelar musyawarah rakyat musra indonesia di sejumlah wilayah untuk menjaring kandidat capres meyakini presiden jokowi bakal mendukung gubernur jateng ganjar pranowo dan menhan prabowo subianto sebagai capres pada pilpres,Positive
7316,2022-11-30,41730943.0,1672981,,kiai muda di ngawi dukung ganjar pranowo presiden ini alasannya,Positive
7323,2022-11-30,79130206.0,935766,Indonesia,didukung milenial sulsel jadi presiden ganjar disebut pemimpin gammara,Positive
7332,2022-11-30,46693036.0,46794,,musyawarah rakyat musra relawan jokowi mengungkapkan gubernur jawa tengah ganjar pranowo menjadi tokoh calon presiden pilihan peserta musra pendiri relawan buruh sahabat jokowi andi gani nena wea mengatakan musyawarah rakyat asia timur dilakukan,Positive
7337,2022-11-30,21287066.0,446993,Surabaya,ribuan kiai muda ngawi solid dukung ganjar presiden ribuan kiai muda di ngawi jawa timur menggelar maulid nabi doa bersama dan selawatan mereka berdoa agar bangsa indonesia lebih via,Positive
7347,2022-11-30,2502031836.0,810,"Sulawesi Tengah, Indonesia",ratusan masyarakat petani tebu dukung ganjar for presiden pranowo,Positive
7360,2022-11-30,943536788.0,14663,"Jambi, Indonesia",pengamat politik ahmad hidayah menafsirkan calon pemimpin yang diinginkan oleh presiden jokowi adalah ganjar pranowo dan banyak tafsir terhadap sinyal yang diberikan oleh presiden jokowi mendekati tahun politik optimis,Positive
7364,2022-11-30,2431310970.0,103093,"Jawa Timur, Indonesia",lambungkan jangan biarkan orang sebaik pak ganjar pranowo berjuang sendirian menuju presiden,Positive
7372,2022-11-29,1004194399.0,923,,presiden jokowi memberikan sinyal kuat untuk siapa calon pengganti dirinya menjadi capres dan cawapres yang yang layak untuk memimpin negeri ini dan sepertinya mengarah untuk pasangan ganjar pranowo dan erick thohir,Positive
7382,2022-11-29,2540384172.0,3949,"Kota Surabaya, Jawa Timur",baik ganjar ato prabowo yg jadi presiden pemenangnya adalah oligarki krn skenario hanya dua pasang calon itu yg akan di mainkan kecuali anies yg menang baru jokowi nasib nya akan seperti pm razak mantan penguasa malaysia,Positive
7387,2022-11-29,115584182.0,2297,,didu hehehe ente mau nyerang nih yeeecemen lugak kelasssganti ramut hitam ke putih dehwkwkwkwk ganjar is presiden ri,Positive
7413,2022-11-29,406138331.0,123,,ulama di jambi dukung ganjar presiden,Negative
7419,2022-11-29,2505265722.0,617,"Papua Barat, Indonesia",santri dan ulama di jombang gelorakan ganjar presiden,Negative
7420,2022-11-29,2505265722.0,617,"Papua Barat, Indonesia",ribuan relawan mak ganjar ntt doa bersama ganjar presiden,Negative
7421,2022-11-29,2505265722.0,617,"Papua Barat, Indonesia",ulama jambi dukung ganjar pranowo jadi presiden,Positive
7437,2022-11-29,3007796066.0,37,"North Sumatra, Indonesia",dukung ganjar pranowo jadi presiden,Positive
7438,2022-11-29,3007796066.0,37,"North Sumatra, Indonesia",mendukung ganjar jadi presiden,Positive
7439,2022-11-29,3007796066.0,37,"North Sumatra, Indonesia",ganjar pranowo yang paling pantas jadi presiden,Positive
7440,2022-11-29,2502031836.0,810,"Sulawesi Tengah, Indonesia",calon presiden pranowo,Negative
7441,2022-11-29,2502031836.0,810,"Sulawesi Tengah, Indonesia",calon presiden pranowo,Negative
7444,2022-11-29,2502043310.0,845,Sulawesi Tengah,calon presiden pranowo,Negative
7454,2022-11-29,2599078351.0,1477,,mari kita doakan bapak ganjar pranowo agar menjadi presiden tahun ayo,Positive
7469,2022-11-29,341414105.0,664,"Jakarta, DKI",puan maharani lebih berpeluang ketimbang ganjar pranowo diusung sebagai calon presiden pada pilpres pdip punya banyak pertimbangan tak hanya sekadar elektabilitas figur untuk pilpres melainkan peluang memenangkan pemilu,Positive
7478,2022-11-28,202559038.0,264439,"Jakarta, Indonesia",bersama warga depok kowarteg indonesia deklarasi ganjar pranowo presiden,Positive
7500,2022-11-28,704092608.0,3189,"Nusa Tenggara Barat, Indonesia",dukung ganjar presiden masyarakat mendukung ganjar,Positive
7512,2022-11-28,3281879706.0,6772,,relawan desa kabupaten semarang dukung ganjar presiden berita jatengnews,Positive
7516,2022-11-28,2504984816.0,1041,"Donggala, Sulawesi Tengah",ganjar presiden pranowo,Positive
7517,2022-11-28,2504984816.0,1041,"Donggala, Sulawesi Tengah",ganjar presiden pranowo,Positive
7518,2022-11-28,2504984816.0,1041,"Donggala, Sulawesi Tengah",ganjar presiden pranowo,Positive
7519,2022-11-28,2504984816.0,1041,"Donggala, Sulawesi Tengah",asn harus punya ekspresi berkreasi ganjar presiden pranowo,Positive
7535,2022-11-28,2926259030.0,104,,ganjar calon presiden,Positive
7536,2022-11-28,1878861787.0,28222,"Jakarta Utara, DKI Jakarta",makin deras dukungan bagi gubernur jawa tengah ini untuk maju di teriakan presiden rambut putih menggema di rapimwil ppp jateng,Positive
7537,2022-11-28,2905567770.0,26521,Indonesia,dukungan kpd presiden mengalir dari ulama se jambi krn ganjar dianggap tlah berhasil memimpin jawa tengah selama dua periode,Positive
7544,2022-11-28,2340155395.0,590440,Jakarta Capital Region,pak ganjar presiden ganjar pranowo presiden teriak salah satu peserta rapimwil ppp,Negative
7564,2022-11-27,388190238.0,945332,,nama gubernur jawa tengah ganjar pranowo menjadi favorit masyarakat untuk menjadi presiden ri pada mendatang hal itu tercermin melalui hasil survei terbaru yang dilakukan oleh saiful mujani research and consulting smrc,Positive
7565,2022-11-27,231355136.0,1060651,"Jakarta Pusat, DKI Jakarta",kowarteg bareng warga depok deklarasi ganjar pranowo presiden,Negative
7566,2022-11-27,82314858.0,1912,pekalongan,kowarteg bareng warga depok deklarasi ganjar pranowo presiden,Negative
7568,2022-11-27,2847746144.0,82665,Banda Aceh,kgbn pac kecamatan ambulu jember deklarasi dukung ganjar presiden ri,Positive
7577,2022-11-27,89877164.0,346605,"Jakarta, Indonesia",hadir di rapimwil ppp jateng ganjar pranowo diteriaki presiden,Negative
7583,2022-11-27,15256823.0,137120,"Tangerang, Banten",bukan sinyal lagi tapi ini menjadi bukti bhw presiden joko widodo merestui pasangan ganjarerick utk maju di pemilu gaet yess,Positive
7590,2022-11-27,2505265722.0,617,"Papua Barat, Indonesia",ganjar hadir untuk mensejahterakan rakyat ganjar presiden pranowo,Positive
7592,2022-11-27,154102750.0,1004835,Jakarta,rapimwil ppp kader pekik ganjar pranowo presiden,Negative
7598,2022-11-27,864455408.0,420,,pak presiden nggk ad kpntingn  cumn ingin indonesia dpimpin org sprt  prabowo atau bu puan atau  ganjar,Positive
7608,2022-11-27,79130206.0,935766,Indonesia,ratusan petani tebu di madiun dukung ganjar pranowo jadi presiden,Positive
7609,2022-11-27,213168371.0,95674,Diatas Genteng Istana,bilang saja pak ngudukung ganjar di pilpres jangan membodohi rakyat kalau yg mukanya berkerut rambutnya memutih itu pemimpin yg mikirin rakyat bapak kok ketakutan sekali kalau yg bakal jadi presiden bakal byk borok yg bakal terungkap,Positive
7619,2022-11-27,41730943.0,1672981,,presiden joko widodo atau jokowi lagilagi melempar pernyataan yang ditafsirkan sebagai kode dukungan untuk kepentingan pilpres dia bilang pemimpin yang memikirkan rakyat adalah berambut putih,Positive
7629,2022-11-27,586333545.0,287,"Dramaga, Indonesia",ganjar potensial presiden,Positive
7641,2022-11-27,864455408.0,420,,capres ganjar pngeran tiktok dn mnjd presiden ri,Positive
7643,2022-11-27,2505265722.0,617,"Papua Barat, Indonesia",tuku lemah oleh omah program rumah bantuan ganjar pranowo di magelang ganjar for presiden,Negative
7644,2022-11-27,2505265722.0,617,"Papua Barat, Indonesia",petani tebu di madiun dukung ganjar pranowo presiden,Positive
7645,2022-11-27,2505265722.0,617,"Papua Barat, Indonesia",ganjar pranowo for presiden rakyat pilih ganjar,Negative
7671,2022-11-26,231355136.0,1060651,"Jakarta Pusat, DKI Jakarta",dukung ganjar presiden ribuan santri di lampung timur ingin pesantrennya dikunjungi,Positive
7675,2022-11-26,79130206.0,935766,Indonesia,ribuan santri di lampung timur dukung ganjar jadi presiden,Positive
7678,2022-11-26,231355136.0,1060651,"Jakarta Pusat, DKI Jakarta",ratusan ulama jambi deklarasi dukung ganjar pranowo jadi presiden,Positive
7691,2022-11-26,21287066.0,446993,Surabaya,ratusan petani tebu jatim dukung ganjar pranowo presiden surabaya beritajatim com ratusan petani yang tergabung dalam petani tebu petebu mendukung ganjar pranowo presiden via,Positive
7697,2022-11-26,1307143184.0,269,,deklarasi ganjar sebagai capres buya satar masalah kepemimpinan tentu cari presiden yang lebih baik buya amplop nih,Positive
7701,2022-11-26,41730943.0,1672981,,ulama jambi dukung ganjar pranowo jadi presiden,Positive
7702,2022-11-26,577137105.0,1059,,dukung ganjar jadi presiden pranowo,Positive
7703,2022-11-26,577137105.0,1059,,dukung ganjar jadi presiden pranowo,Positive
7704,2022-11-26,577137105.0,1059,,mendukung ganjar pranawo maju menjadi presiden pranowo,Positive
7705,2022-11-26,575204752.0,1075,,mendukung ganjar pranawo maju menjadi presiden pranowo,Positive
7706,2022-11-26,99864226.0,80098,,gerakan ketahanan pangan ratusan petani tebu di madiun dukung ganjar presiden,Positive
7707,2022-11-26,1044869809.0,987,,dukung ganjar jadi presiden pranowo,Positive
7708,2022-11-26,1044869809.0,987,,mendukung ganjar pranawo maju menjadi presiden pranowo,Positive
7721,2022-11-26,99864226.0,80098,,ulama sejambi pilih ganjar pranowo jadi presiden,Negative
7734,2022-11-26,23343960.0,2310112,Jakarta,pengamat politik sekaligus pendiri lingkar madani ray rangkuti menduga prabowo subianto tak akan keberatan jika menjadi calon wakil presidenuntuk ganjar pranowo pada pemilu presiden,Positive
7735,2022-11-26,131773712.0,5805,Bogor Barat -Situ Gede -Cifor,dear mr presiden apakah tidak ada urusan kenegaraan yang lebih penting lagi dan apakan ini urusan kenegaraan di gbk suasana nya gegapgempita teriakan periode dan urusan pencalonan presiden sedangkan di cianjur berduka biarlah urusan ganjar urusan ketum pdip,Positive
7736,2022-11-26,131773712.0,5805,Bogor Barat -Situ Gede -Cifor,dear mr presiden apakah tidak ada urusan kenegaraan yang lebih penting lagi dan apakan ini urusan kenegaraan di gbk suasana nya gegapgempita teriakan periode dan urusan pencalonan presiden sedangkan di cianjur berduka biarlah urusan ganjar urusan ketum pdip,Positive
7737,2022-11-26,2505265722.0,617,"Papua Barat, Indonesia",tomas hingga ulama di sumbar dukung ganjar pranowo jadi presiden pranowo,Positive
7738,2022-11-26,2505265722.0,617,"Papua Barat, Indonesia",ganjar hadirkan posko tanggap bencana ganjar presiden pranowo,Negative
7739,2022-11-26,131773712.0,5805,Bogor Barat -Situ Gede -Cifor,dear mr presiden apakah tidak ada urusan kenegaraan yang lebih penting lagi dan apakan ini urusan kenegaraan di gbk suasana nya gegapgempita teriakan periode dan urusan pencalonan presiden sedangkan di cianjur berduka biarlah urusan ganjar urusan ketum pdip,Positive
7745,2022-11-26,2505265722.0,617,"Papua Barat, Indonesia",kode keras pak jokowi ganjar for presiden pranowo,Positive
7749,2022-11-26,2335281158.0,44675,,yang dimaksudkan oleh pak jokowi pastilah rambut putih itu ya ganjar pranowo presiden ri pemimpin yg memikirkan rakyat dan pemimpin untuk masa depan indonesia,Positive
7750,2022-11-26,163079605.0,12734,Indonesia,calon presiden dari pdip bpk ganjar pranowo noted,Negative
7753,2022-11-26,435004096.0,307495,"Jakarta Pusat, DKI Jakarta",sosok gubernur jateng yang digadanggadang akan menjadi salah satu calon bakal presiden di memiliki penampilan rambut berwarna putih penampilan tersebut menjadi ciri khas ganjar selama memimpin periode di jateng rambut putih,Negative
7755,2022-11-26,2335281158.0,44675,,itu calon presiden rambut putih ya ganjar pranowo dong,Positive
7757,2022-11-26,2502031836.0,810,"Sulawesi Tengah, Indonesia",ppp usulkan pak ganjar for presiden pranowo,Negative
7758,2022-11-26,103165754.0,2427,"DKI Jakarta, Indonesia",marm bodo amat mau gomong apa juga tetap jokowi di hati ganjar menanti insa allah next presiden,Positive
7780,2022-11-26,527530382.0,7850,"Jalan Bani Bu Hasan, Oman",kode dari jokowi ke relawan presiden ri rambutnya yang putih semua ganjar pranowo for presiden ri,Positive
7797,2022-11-26,30617522.0,449089,"Jakarta, Indonesia",deklarasi ganjar sebagai capres buya satar masalah kepemimpinan tentu cari presiden yang lebih baik,Positive
7798,2022-11-26,2549586138.0,16143,,buzzerrp anis kalap tetap saja th ganjar pranowo presiden ri,Positive
7808,2022-11-25,4519796599.0,17881,,presiden nya ganjarjd yg sabar ya nunggu sampe,Positive
7821,2022-11-25,243567232.0,1307,"Banten, Indonesia",presiden mau ganjar mau prabowo mau puan mau anies tetep berat krn negara hrs bayar utang bisa  nah tetep saja sbg rakyat akan memikul beban mli listrik air ppn bbn kebutuhan pokok yg akan selalu disesuaikanjdi siap semuanya akan kejang kejang,Negative
7842,2022-11-25,559577545.0,469,Medan - Jakarta,tweet knp pendukung abud type dan wataknya aplg etikanya dibawah rata semoga ganjar presiden gibran gubernur dki gibran presiden mudahan ya tuhan,Positive
7843,2022-11-25,326453024.0,48726,,gubernur jawa tengah ganjar pranowo dan menteri bumn erick thohir adalah dua tokoh muda yang penuh prestasi yang menjadi harapan bangsa dan rakyat indonesia untuk melanjutkan program dan kepemimpinan dari presiden jokowi untuk indonesia,Positive
7849,2022-11-25,1978790995.0,318784,Bekasi-Jawa Barat-Indonesia,dekat dengan masyarakat ganjar pranowo didukung para kiai dalam kegiatan hasan nahdliyin bersholawat dan deklarasi kiai muda jawa timur kami ingin mengenalkan pak ganjar khususnya di tuban untuk presiden indonesia pada periode,Positive
7862,2022-11-24,2365349058.0,4455,Sulawesi Utara,sejauh ini memang baru pak ganjar yang cocok lanjutkan program pak jokowi semoga menjadi presiden ri amin,Positive
7864,2022-11-24,267079223.0,44742,"Chandigarh, Lahore, Amritsar ",semoga saja bapak ganjar dan pak ridwan bisa jadi presiden dan wakil presiden nanti aamiin berdoa saja dulu siapa tahu dikabulkan tuhan pray for cianjur semoga segera pulih kembali,Positive
7865,2022-11-24,30201110.0,41175,"-6.252543,106.806343",ketua umum pbb yusril ihza mahendra menyebut prabowo  berpotensi memenangkan pilpres jika didampingi joko widodo sebagai calon wakil presiden jika didampingi jokowi prabowo bisa mengalahkan namanama tenar sekaliber anies baswedan hingga ganjar pranowo hahahahahaha,Positive
7867,2022-11-24,588935259.0,45253,,pastinya dukung banget duet ganjar erick di pilpres mendatang dimana kedua pemimpin tersebut sangat layak mengingat kinerja mereka berdua sangat luar biasa baik dan kedekatan mereka terhadap rakyat jg sevisi dgn presiden jokowi selama ini,Positive
7869,2022-11-24,577137105.0,1059,,dukung ganjar jadi presiden pranowo,Positive
7870,2022-11-24,1044869809.0,987,,dukung ganjar jadi presiden pranowo,Positive
7888,2022-11-24,120048220.0,2312,makassar,anies vs ganjar presiden cerdas kerja cerdas,Positive
7898,2022-11-24,256888577.0,10547,,komunitas sopir truk dki jakarta mendeklarasikan dukungan untuk ganjar pranowo menjadi presiden indonesia pada,Positive
7925,2022-11-23,1023369140.0,845,,ganjar pranowo presiden ri pranowo,Positive
7926,2022-11-23,1023369140.0,845,,dukung ganjar pranowo for presiden ri pranowo,Positive
7930,2022-11-23,605498070.0,837,"Kalimantan Selatan, Indonesia",ganjar pranowo presiden ri pranowo,Positive
7931,2022-11-23,605498070.0,837,"Kalimantan Selatan, Indonesia",dukung ganjar pranowo for presiden ri pranowo,Positive
7933,2022-11-23,2935511826.0,939,"Kota Bandung, Jawa Barat",prabowo kali kalah megapro kali lawan jokowi pasti kalah lawan ganjar terbaik prabowo bisa jadi wapres daripada calon presiden kalah melulu,Positive
7983,2022-11-23,1878861787.0,28222,"Jakarta Utara, DKI Jakarta",di kota sungai penuh jambi menggelar doa bersama untuk ganjar pranowo pada novemver doa agar pak menjadi presiden pada mendatang,Positive
8011,2022-11-22,225098439.0,17014,,dumdum kethek siji iki pekok bikin spanduk tandingan pki dukung ganjar presiden dong,Positive
8016,2022-11-22,2834634552.0,13613,Indonesia,buzzerrp ternakan nya pnies pada kelojotan ganjar di dukung rakyat waras dari seantero nusantara hanya mereka para radikal hti dan fpi yang benci ganjar dan ketakutan ganjar next presiden,Negative
8026,2022-11-22,634479520.0,8577,,terus dijegal oleh berbagai pihak termasuk elite di internal partainya sendiri tapi upaya jegal dan makin ditekan malah membuat ganjar semakin kuat juga membesar inilah ciri figur yg akan menjabat presiden ri di ayo bro ikhtiar diri untuk bangsa negara,Negative
8032,2022-11-22,2964493958.0,4219,Indonesia,setuju pak presiden capres harus bisa melakukan politik prestasi politik bukti keberhasilan dan politik strategy masa depan cukup jakarta yg terluka dg politik indentitas,Positive
8035,2022-11-22,404577193.0,4237,Bandung,lantunan doa untuk ganjar pranowo kota sungai penuh jambi menggelar doa bersama untuk pd nov yuk doakan agar pak ganjar pranowo menjadi presiden pada mendatang utk nkri,Positive
8036,2022-11-22,506059176.0,95624,???? Pancasila,kota sungai penuh jambi menggelar doa bersama untuk ganjar pranowo pada novemver mari kita berdoa agar pak ganjar menjadi presiden pada mendatang,Positive
8059,2022-11-22,2162133289.0,17050,"Yogyakarta, Indonesia",lantunan doa untuk ganjar pranowo kota sungai penuh jambi menggelar doa bersama untuk ganjar pranowo pada novemver mari kita berdoa agar pak ganjar menjadi presiden pada mendatang,Positive
8060,2022-11-22,30617522.0,449089,"Jakarta, Indonesia",harapan jokowi untuk pilpres di hadapan puan dan ganjar saya titip ada caloncalon presiden di sini saya,Positive
8069,2022-11-22,2314774434.0,536,,kata bu mega sepertinya orang yang cocok melanjutkan tugas dan pembanguan bapak presiden jokowi nanti orang ini ya paksambil telunjuk beliau menunjuk foto pak ganjar pranowo kata pak jokowi siap bu betul sekaliteman baik saya ini sangat layak meneruskan nya,Positive
8070,2022-11-21,83532736.0,45366,dunia nyata,ganjar pranowo for presiden ri  aamiinkan guys,Positive
8071,2022-11-21,3538102453.0,8911,Gang Kelinci - Pasar Baru,dumdum seandainya ada spanduk opm dukung ganjar pranowo sebagai calon presiden mungkin mereka baru sadar dari kegoblokan,Negative
8072,2022-11-21,231355136.0,1060651,"Jakarta Pusat, DKI Jakarta",emakemak di sukabumi mantap dukung ganjar presiden,Positive
8074,2022-11-21,41730943.0,1672981,,emakemak di sukabumi dukung ganjar presiden ungkap alasannya,Positive
8079,2022-11-21,2423043132.0,93825,Indonesia,gegara ini ratusan santri amp ulama di bantul dukung ganjar pranowo jadi presiden via,Positive
8080,2022-11-21,30617522.0,449089,"Jakarta, Indonesia",presiden jokowi sedang bimbang tentukan jagoan dalam pilpres pengamat sebut ini kelebihan prabowo dibandingkan ganjar,Negative
8083,2022-11-21,2385926900.0,63649,"DKI Jakarta, Indonesia",jangan di goreng lagi ya perseteruan ganjar puan sdh berakhir tinggal menunggu keputusan bu mega ganjar pranowo ri semua berkat presiden jokowi sebagai juru damai ayo perjuangan pak mba ri satukan hati menuju hattrick jaga egois,Negative
8086,2022-11-21,70618700.0,9505,,meski belum ada keputusan final siapa yang akan diputuskan megawati namun menurut direktur indostrategi research and consulting menekankan mendukung puan maharani sebagai calon presiden tahun dibandingkan ganjar puan tetap caprespdip,Positive
8087,2022-11-21,46036125.0,6621,,meski belum ada keputusan final siapa yang akan diputuskan megawati namun menurut direktur indostrategi research and consulting menekankan banyak kader dan elite pdip yang mendukung puan maharani sebagai calon presiden tahun dibandingkan ganjar,Positive
8089,2022-11-21,70618700.0,9505,,di tingkat internal pdip meski belum ada keputusan final siapa yang akan diputuskan megawati namun kader dan elite pdip yang mendukung puan maharani sebagai calon presiden tahun dibandingkan ganjar puan tetap caprespdip,Positive
8090,2022-11-21,46036125.0,6621,,di tingkat internal pdip meski belum ada keputusan final siapa yang akan diputuskan megawati namun menurut direktur indostrategi research and consulting menekankan banyak kader dan elite pdip yang mendukung puan maharani sebagai calon presiden tahun dibandingkan ganjar,Positive
8092,2022-11-21,185275415.0,25271,?????? ??????? ????????? ?????,dukung pastinya ndoro ganjar jadi presiden di mendatang,Positive
8093,2022-11-21,67347605.0,4264,Bandung,di tingkat internal pdip meski belum ada keputusan final siapa yang akan diputuskan megawati namun menurut direktur indostrategi research and consulting menekankan banyak kader dan elite pdip yang mendukung puan maharani sebagai calon presiden tahun dibandingkan ganjar,Positive
8094,2022-11-21,39314396.0,4396,,meski belum ada keputusan final siapa yang akan diputuskan megawati namun menurut direktur indostrategi research and consulting meneka elite pdip yang mendukung puan maharani sebagai calon presiden tahun dibandingkan ganjar puan tetap caprespdip,Positive
8095,2022-11-21,82370175.0,4904,,di tingkat internal pdip meski belum ada keputusan final siapa yang akan diputuskan megawati namun menurut direktur indostrategi research and consulting mendukung puan maharani sebagai calon presiden tahun dibandingkan ganjar puan tetap caprespdip,Positive
8097,2022-11-21,69891770.0,7726,Indonesia,meski belum ada keputusan final siapa yang akan diputuskan megawati namun menurut direktur indostrategi research and consulting menekank elite pdip yang mendukung puan maharani sebagai calon presiden tahun dibandingkan ganjar puan tetap caprespdip,Positive
8098,2022-11-21,69891770.0,7726,Indonesia,di tingkat internal pdip meski belum ada keputusan final siapa yang akan diputuskan megawati namun menurut menekankan banyak kader dan elite pdip yang mendukung puan maharani sebagai calon presiden tahun dibandingkan ganjar puan tetap caprespdip,Positive
8105,2022-11-21,435004096.0,307495,"Jakarta Pusat, DKI Jakarta",sambung rasa masyarakat bondowoso menjadi tema kunjungan sahabat ganjar kali ini dan membuat warga sekitar kenal lebih dalam dengan sosok oleh karena itu warga bondowoso berkomitmen mendukung ganjar pranowo di tahun untuk menjadi presiden ri selanjutnya,Positive
8108,2022-11-21,799579244.0,1277,Indonesia,belom juga pilpres ay sudah mimpi pak ganjar  jadi presiden ri ngak taunya masih tetap di coblos ya gues,Negative
8109,2022-11-21,1171433017.0,1015,genting highland malaysia.,semoga mendapat restu dari semua lapisan warga muhammadiyah amp nu insyaallah ganjar presiden,Positive
8111,2022-11-21,79130206.0,935767,Indonesia,ratusan santri di bekasi mantap dukung ganjar pranowo jadi presiden,Positive
8128,2022-11-21,1461796651.0,2242,Indonesia,itu pihan anda bebas dan rakyat juga bebas milih mau pak aniespak ganjarpak prabowobu puanthn pemilu adalah ketentuan siapa presiden,Positive
8129,2022-11-21,506059176.0,95624,???? Pancasila,belum di deklarasi partai loh baru dukungan dari masyarakat untuk ganjar menjadi presiden sudah berdatangan kali ini dari kowarteg indonesia bersama dengan pedagang pasar dan juru parkir sedki jakarta,Positive
8169,2022-11-21,1978790995.0,318784,Bekasi-Jawa Barat-Indonesia,di tanjung priok relawan bikin istigasah doakan ganjar presiden ganjar pranowo adalah figur yang dapat mempersatukan umat dan keutuhan nkri kata wahyu,Positive
8171,2022-11-21,231355136.0,1060651,"Jakarta Pusat, DKI Jakarta",ingin pemimpin komunikatif dan responsif ribuan buruh di semarang dukung ganjar presiden,Positive
8178,2022-11-20,404577193.0,4237,Bandung,hai warga banyumas jgn lupa ya tgl nov akan menyerukan ganjar pranowo sbg presiden bersama komunitas pedagang makanan khas banyumas tepatnya di lap pelopor wonokerto datang dan ramaikan yang benar pilih ganjar,Positive
8182,2022-11-20,30617522.0,449089,"Jakarta, Indonesia",konsisten fasilitasi pesantren ratusan santri di bekasi dukung ganjar jadi presiden,Positive
8185,2022-11-20,69183155.0,2207017,"Jakarta, Indonesia",kowarteg indonesia bersama dengan pedagang pasar dan juru parkir sedki jakarta mendeklarasikan dukungan kepada ganjar pranowo agar menjadi presiden,Positive
8186,2022-11-20,4047825013.0,146,,hahahalagi bikin konten yasemoga ganjar sehat terus biar ikut plantikan anis presiden amin,Positive
8187,2022-11-20,231355136.0,1060651,"Jakarta Pusat, DKI Jakarta",ratusan santri bekasi dukung ganjar presiden karena konsisten fasilitasi pesantren,Positive
8195,2022-11-20,99864226.0,80098,,konsisten fasilitasi pesantren ratusan santri di bekasi dukung ganjar pranowo presiden,Positive
8206,2022-11-20,527530382.0,7850,"Jalan Bani Bu Hasan, Oman",ganjar pranowo presiden ri aamiin,Positive
8214,2022-11-20,91103761.0,91420,Blossomville ??,federasi kesatuan serikat pekerja nasional fkspn menyatakan dukungan amp doa pd ganjar pranowo menjadi presiden ri ya monggo aamiin yg jelas soal ganjar kerja fokus pd mekanisme pengupahan buruh itu krn jobdesk beliau sbg gub bukan karena dapat dukungan lho ya,Positive
8251,2022-11-20,91103761.0,91420,Blossomville ??,istighosah amp sholawat akbar untuk membuka jalan ganjar pranowo menjadi presiden ri di digelar sahabat ganjar di tanjung priok jakarta utara sabtu selanjutnya biar rakyat indonesia yang menentukan aamiin,Positive
8265,2022-11-19,46693036.0,46794,,partai golkar mengeklaim tak tergoda ganjar pranowo dan tetap akan mengusung ketua umum mereka airlangga hartarto sebagai calon presiden capres pada pemilihan presiden pilpres hal itu disampaikan wakil ketua umum partai golkar ahmad doli kurnia,Positive
8271,2022-11-19,350668803.0,127043,Jakarta,hasil temuan survei eksperimental yang dilakukan saiful mujani research and consulting smrc menunjukkan suara partai golkar akan melonjak bila mengusung gubernur jawa tengah ganjar pranowo sebagai calon presiden pada tahun,Negative
8273,2022-11-19,2162133289.0,17050,"Yogyakarta, Indonesia",warga bondowoso inginkan ganjar pranowo jadi presiden indonesia selanjutnya yuk ikut partisipasi kegiatan sambung rasa masyarakat bondowoso untuk ganjar pranowo pada senin november ramaikan kegiatannya ya sahabat,Positive
