,Date,User ID,Tweet Count,Tweet Location,Tweet,label
8512,2022-11-16,78004809.0,278,,kalo kita ibaratkan ronaldo ini seperti pak ganjar seorang legenda hidup pemimpin sebuah tim besar dipuji dia tidak terbang dihina dia tidak tumbangdifitnah dia tetap berjuang semoga di pak ganjar menjadi presiden kita,Positive
8518,2022-11-15,41730943.0,1672981,,hasil kajian pemudamahasiswa diy ganjar pranowo sosok ideal presiden,Positive
8520,2022-11-15,41730943.0,1672981,,hisnu makin masif deklarasi ganjar presiden kali ini di gresik,Negative
8523,2022-11-15,82309015.0,165440,Klaten,tribun jogja pemuda mahasiswa nusantara pmn diy sebut ganjar pranowo sosok ideal presiden ini alasannya,Positive
8527,2022-11-15,12701102.0,27952,,nelayan semarang deklarasi dukungan kpd pasangan gubernur jateng amp menteri bumn utk maju sbg pasangan caprescawapres di pilpres kami memberi dukungan kpd ganjar erick thohir utk terus menjalankan program presiden jokowi,Positive
8533,2022-11-15,435004096.0,307495,"Jakarta Pusat, DKI Jakarta",untuk para penggiat seni jawa timur ayo ramaikan kegiatan yang berlangsung pada jumat november terdapat pertunjukan tari singo raung dan deklarasi dukungan untuk ganjar pranowo menuju presiden pada mendatang,Positive
8540,2022-11-15,1978790995.0,318784,Bekasi-Jawa Barat-Indonesia,dorong ketahanan pangan ganjar dianggap layak jadi presiden di beliau sangat memperhatikan masyarakat kecil ya terutama dalam halhal kedaulatan pangan,Positive
8543,2022-11-15,79130206.0,935767,Indonesia,hasil kajian pemuda mahasiswa yogyakarta ganjar pranowo sosok ideal untuk jadi presiden,Positive
8546,2022-11-15,3827798354.0,253463,"Kota Pekalongan, Jawa Tengah",sahabat ganjar berkomitmen untuk terus menyosialisasikan figur ganjar ke daerahdaerah dengan berbagai kegiatan seperti senam ganjar di kabupaten ciamis jawa barat sehingga aspirasi ganjar presiden dapat terwujud semoga,Positive
8549,2022-11-15,15256823.0,137121,"Tangerang, Banten",paguyuban nelayan sinar bahari semarang deklarasikan dukung utk pasangan ganjarerick utk maju di pilpres mereka menilai gaet akan meneruskan program presiden jokowi yg berpihak kpd rakyat khusunya para nelayan,Positive
8550,2022-11-15,271940614.0,63674,"Sleman, Indonesia",hasil kajian pemudamahasiswa jogjakarta ganjar sosok ideal presiden via,Positive
8572,2022-11-15,171058382.0,5197,,judul yg paling pas sebagai berikut ganjar diteriaki presiden adalah anies baswedan,Positive
8576,2022-11-15,435004096.0,307495,"Jakarta Pusat, DKI Jakarta",dan perjuangkan kesejahteraan dan kemakmuran nelayan ganjar pranowo dan bapak erick thohir sosok yg tepat untuk didukung menjadi presiden dan wakil presiden periode karena memperjuangkan kesejahteraan dan kemakmuran nelayan,Negative
8578,2022-11-14,536083521.0,1877,Jakarta. Indonesia,nih saya ajarin anda yaaa biar paham penerus presiden jokowi itu sbg presiden bukan ganjar tapi anda mau tahu buktinya lihat ketika pak jokowi gubernur dki beliau digantikan anies dan anies sukses pembangunan di dki paham yaaaa,Positive
8591,2022-11-14,171058382.0,5197,,terima kasih pak ganjar kami sebagai kadrun setanah air hanya mendukung bapak anies baswedan jadi presiden ri,Positive
8592,2022-11-14,485571393.0,68120,Indonesia Raya,insyaallah pak ganjar dan pak erick presiden dan wakil presiden ri thn aamiin ya robbal alamin,Positive
8593,2022-11-14,171058382.0,5197,,kalo gue bilang gini hanya kadrun yg cinta nkri paling toleran paling pancasila dari ganjar sampai jokowi juga mendukung anies baswedan jadi presiden masalah buat lo,Positive
8602,2022-11-14,3102442327.0,41591,Jakarta Capital Region,mas ganjar pranowo dan mbak yenny wahid menghadiri peresmian masjid raya sheikh zayed al nahyan di solo jawa tengah ganjar pranowo diteriaki presiden pak ganjar presiden ucap seorang warga pak capres pak capres teriak warga lain,Positive
8607,2022-11-14,527530382.0,7850,"Jalan Bani Bu Hasan, Oman",pak jokowi memperkenalkan calon penggantinya presiden ri ganjar pranowo ke presiden uea,Positive
8610,2022-11-14,383182398.0,14765,Jakarta Selatan,wahai ebong yg budiman kelen harus terima anies baswedan memang layak duduk di istana negara mejanya paling depan sebagai operator receptionis istana negara menerima tamutamu yang akan bertemu presiden ganjar pranowo,Positive
8619,2022-11-14,845078592.0,92680,Jakarta,koalisi perubahan jelas dimaksudkan sebagai antitesis jokowi presiden tentunya menginginkan koalisi yang menang pilpres adalah tampaknya yang bisa diharapkan adalah dari ganjar pranowo dan prabowo subianto,Positive
8620,2022-11-14,21287066.0,446993,Surabaya,kyai muda jatim deklarasikan dukung ganjar pranowo presiden,Negative
8622,2022-11-14,30617522.0,449089,"Jakarta, Indonesia",beri dukungan ke prabowo dan ganjar jelang pilpres pengamat ini taktik politik presiden jokowi,Positive
8626,2022-11-14,453931027.0,154058,Indonesia,side event itu acara sampingan buat capres sampingan capres sampingan adalah capres yg nanti akan dikesampingkan ente drpd daftar jadi pembicara di bali mending dari skrg ente daftar utk hadiri undangan pelantikan ganjar sbg presiden ri nis,Positive
8637,2022-11-14,1637199236.0,3099,Lungguh Teras Nyambi Ngopi,prabowo atau ganjar jadi presiden abis impian pengusung khilafah menguasai negeri ini kadrun tinggal menikmati sakit hati akut,Positive
8639,2022-11-14,69183155.0,2207019,"Jakarta, Indonesia",tak hanya diserbu untuk swafoto ganjar pranowo diteriaki presiden saat menghadiri peresmian masjid raya sheikh zayed al nahyan gilingan solo via jateng,Negative
8646,2022-11-14,1699074884.0,37018,"Mataram, Nusa Tenggara Barat",kepincut program embung warga desa di ntb dukung ganjar pranowo presiden,Positive
8650,2022-11-14,404577193.0,4237,Bandung,kita sedang mengisi batiniah agar langit mendengar doaampharpan kt spy ganjar pranowo mnjd presiden indonesia di th ucap ketua umum sahabat ganjargus nahib shodiq dan pengasuh ponpes riyadul falah tgh hilmi abdul halim,Negative
8654,2022-11-13,231355136.0,1060651,"Jakarta Pusat, DKI Jakarta",kowarteg hingga ratusan pedagang di pasar permai koja dukung ganjar jadi presiden,Positive
8657,2022-11-13,3319925304.0,135,Indonesia,fathur id logikanya psi bisa besar dukungan di pileg klo memilih ganjar sebagai calon presiden,Positive
8658,2022-11-13,3007796066.0,37,"North Sumatra, Indonesia",pak ganjar cocok jadi presiden sumatera utara,Positive
8662,2022-11-13,41730943.0,1672981,,hisnu ajak anak panti asuhan doakan ganjar jadi presiden di,Positive
8663,2022-11-13,231355136.0,1060651,"Jakarta Pusat, DKI Jakarta",kepincut program embung warga desa di ntb dukung ganjar pranowo presiden,Positive
8664,2022-11-13,596453732.0,56475,"Bukit Sari Raya D2,  Semarang",santri pengurus ponpes kiai secilacap serukan deklarasi dukungan ganjar presiden,Positive
8667,2022-11-13,99864226.0,80098,,ganjar presiden gaet dukungan kowarteg hingga ratusan pedagang pasar permai koja,Positive
8670,2022-11-13,99864226.0,80098,,kepincut program embung warga desa di ntb dukung ganjar pranowo presiden,Positive
8675,2022-11-13,44560229.0,36984,"London, Jakarta, and Tokyo",kulo ning pemilihan presiden republik indonesia dukung pak ganjar pranowo sawise bapak presiden joko widodo lan ibu presiden megawati soekarnoputri dukung beliau,Positive
8676,2022-11-13,2262902755.0,17983,"Mataram, NTB",kepincut program embung warga desa di ntb dukung ganjar pranowo presiden,Positive
8678,2022-11-13,506059176.0,95624,???? Pancasila,relawan sahabat ganjar gelar istighosah dan sholawat akbar dukung ganjar pranowo sebagai presiden di ponpes riyadul falah lombok timur ntb,Positive
8680,2022-11-13,839216532.0,30452,Lombok Timur - NTB - Indonesia,update kepincut program embung warga ntb dukung ganjar pranowo presiden like lewat,Positive
8686,2022-11-13,1978790995.0,318784,Bekasi-Jawa Barat-Indonesia,kiai muda di jatim dukung ganjar nyapres ungkap alasannya kiai muda jawa timur mendukung bapak ganjar pranowo menjadi presiden,Positive
8692,2022-11-13,901692553.0,28,"Medan Kota, Indonesia",idha analisa simple org barat ingin pak anies yg jadi presiden dari pada pak ganjar pak anies seperti presiden terdahulu gampang diatur gak seperti pak jokowi maupun pak ganjar,Positive
8693,2022-11-13,168469708.0,133980,"Central Java, Indonesia",sdg cilacap gelorakan dukungan ganjar presiden,Positive
8694,2022-11-13,2669754949.0,33940,Bandung ,sdg cilacap gelorakan dukungan ganjar presiden,Positive
8695,2022-11-13,1044122377.0,1795,somewhere some how,mana ada kampanye ganjar capres gitu di situ kegiatan sahabat ganjar beda sama wan got jelas jelas ada tulisan anies ngebet jadi presiden ke di janjikan duit sama nasbung tapi di tilep korlapnya makanya pd teriak protes ikut acara kampanye anies,Negative
8697,2022-11-13,232136715.0,229,,saya nggak kenal pak ganjar pranowo tapi saya tahu hati dan tindakannyahanya untuk bangsa indonesia jangan lupa ya presiden ri bapak ganjar pranowo calon wapres ibu sri mulyani menkeu pak btp nggak ada lagi cuma itu sih,Negative
8701,2022-11-13,30617522.0,449089,"Jakarta, Indonesia",padati area cfd sahabat ganjar ajak warga jakarta dukung ganjar presiden,Positive
8721,2022-11-13,1878861787.0,28222,"Jakarta Utara, DKI Jakarta",komunitas nelayan pesisir kabupaten gresik jawa timur mendeklarasikan dukungan kepada ganjar pranowo menjadi presiden mereka menilai sebagai sosok yang peduli pada nelayan,Positive
8726,2022-11-12,73354161.0,3663,Indonesia,id gue dukung sih klo ganjar mau nyagub jabar awowmwokok ckp lah jd presiden ckp masuk gorong dan seterusnya kasih ke manusia yg berkualitas,Positive
8732,2022-11-12,2907239767.0,944,"DKI Jakarta, Indonesia",siapapun kandidat presiden hrus yg publik speakingnya bagus entah ganjar anies prabowo siapapun lah asal bisa ngomong lancar rindu bgt punya pemimpin yg bisa ngerangkai narasi tanpa nyontek ataupun hanya sekedar baca,Positive
8733,2022-11-12,266700270.0,9019,Indonesia,dorong ketahanan pangan ganjar dianggap layak jadi presiden di,Positive
8737,2022-11-12,41730943.0,1672981,,dorong ketahanan pangan ganjar dianggap layak jadi presiden di,Positive
8745,2022-11-12,228703371.0,12712,Cinta NKRI ??,apakah lizal iri akan ketenaran paka ganjar semoga paka ganjar jd presiden,Positive
8746,2022-11-12,172819627.0,10249,,insya allah ganjar akan jadi presiden ri ,Positive
8748,2022-11-12,435004096.0,307495,"Jakarta Pusat, DKI Jakarta",alhamdulillah doa dan dukungan untuk pak semakin mengalir keseluruh indonesia kami sahabat ganjar berkomitmen untuk terus mengawal beliau sampai menjadi presiden indonesia pada tahun mendatang,Positive
8751,2022-11-12,73671447.0,4324,"Yogyakarta, Indonesia",semoga pak jadi presiden ri saya warga sukoharjo jawa tengah mendukung pak ganjar bismillah,Positive
8753,2022-11-12,2162133289.0,17050,"Yogyakarta, Indonesia",rumah pergerakan yang ditenagai oleh para mahasiswa itu bertujuan melenyapkan polarisasi yang terjadi pascapemilu presiden dan memberi literasi politik jelang pemilu,Negative
8754,2022-11-12,85031659.0,130677,"Kota Semarang, Jawa Tengah",pakde pak sandi ini presiden calon presiden kita di ganjar ada disini sesaat anies jadi bacapres jangan sembrono deklarasi capres jatahnya pak semua boleh jadi presiden yg nggak boleh cuma,Negative
8758,2022-11-12,154102750.0,1004835,Jakarta,kiai muda di jatim dukung ganjar pranowo jadi presiden,Positive
8780,2022-11-11,41730943.0,1672981,,di ntb gus nahib kami komitmen kawal ganjar sampai jadi presiden ri,Positive
8781,2022-11-11,79130206.0,935767,Indonesia,kami nelayan keluarga nelayan pesisir pantai gresik jawa timur mendukung bapak ganjar untuk menjadi presiden,Positive
8782,2022-11-11,168469708.0,133980,"Central Java, Indonesia",komunitas kyai muda di jatim dukung ganjar presiden,Negative
8784,2022-11-11,41730943.0,1672981,,dinilai paham masalah desa warga bengkulu serukan ganjar presiden,Negative
8786,2022-11-11,21287066.0,446993,Surabaya,komunitas nelayan jatim dukung ganjar jadi presiden surabaya komunitas nelayan pesisir jatim mendeklarasikan dukungan kepada ganjar pranowo menjadi presiden via,Positive
8790,2022-11-11,99864226.0,80098,,kepincut program asuransi dan subsisi bbm komunitas nelayan jatim dukung ganjar jadi presiden,Positive
8791,2022-11-11,21287066.0,446993,Surabaya,kiai muda di jatim dukung ganjar presiden surabaya kiai muda jatim mendeklarasikan dukungan kepada ganjar pranowo untuk menjadi presiden mereka via,Positive
8796,2022-11-11,2385926900.0,63649,"DKI Jakarta, Indonesia",ganjar pranowo bertemu presiden jokowi di istana bersama petinggi partai pdip mungkinkah presiden jokowi merestui ganjar pranowo sebagai capres,Positive
8797,2022-11-11,88352716.0,720057,Indonesia,sementara ganjar pranowo tak kunjung mendapatkan tiket pemilihan umum anies baswedan terancam gagal menjadi calon presiden,Negative
8799,2022-11-11,3657686293.0,2352,,bismillah siapkah pak ganjar pranowo melanjutkan kepemimpinan presiden ri joko widodo untuk periode tahun wallahu alam bishawab,Positive
8802,2022-11-11,52310255.0,120867,Planet Earth,beberapa calon presiden ternyata sepantaran ama gua tahun lahirnya ganjar tahun anis dan sandiaga ridwan kamil mereka orang hebat apakah ini sebuah pertanda kalo gua juga bisa maju jadi capres atau caper ajalah wkwkwk,Positive
8808,2022-11-11,506059176.0,95624,???? Pancasila,dukungan kepada ganjarpranowo menjadi presiden terus mengalir kali ini ribuan pemuda mahasiswa dan warga kabupaten sleman diy yang berjejaring dalam pemuda mahasiswa nusantara menggelar deklarasi,Positive
8813,2022-11-11,168469708.0,133980,"Central Java, Indonesia",ribuan warga di bengkulu gaungkan ganjar presiden,Negative
8823,2022-11-11,271940614.0,63674,"Sleman, Indonesia",momen hari pahlawan ribuan pemuda dukung ganjar presiden via,Positive
8824,2022-11-11,506059176.0,95624,???? Pancasila,akan dihadiri oleh ulama yang berada di nusa tenggara barat buat kamu yang berada di ntb jangan lupa untuk hadir mari berdoa bersama untuk ganjar pranowo presiden indonesia tahun,Positive
8827,2022-11-10,231355136.0,1060651,"Jakarta Pusat, DKI Jakarta",ribuan warga di bengkulu gaungkan ganjar presiden,Negative
8833,2022-11-10,1384410152.0,5567,"sleman, yogyakarta",momen hari pahlawan ribuan pemuda dukung ganjar pranowo presiden,Positive
8834,2022-11-10,1384410152.0,5567,"sleman, yogyakarta",momen hari pahlawan ribuan pemuda dukung ganjar pranowo presiden,Positive
8835,2022-11-10,435004096.0,307495,"Jakarta Pusat, DKI Jakarta",buat kamu yang berada di ntb jangan lupa untuk hadir mari berdoa bersama untuk presiden indonesia tahun,Positive
8848,2022-11-10,509946051.0,369317,"Jakarta, Indonesia",momen hari pahlawan ribuan pemuda dukung ganjar presiden,Positive
8850,2022-11-10,231355136.0,1060651,"Jakarta Pusat, DKI Jakarta",momen hari pahlawan ribuan pemuda dukung ganjar presiden,Positive
8858,2022-11-10,271940614.0,63674,"Sleman, Indonesia",ribuan warga kabupaten bantul dukung ganjar presiden via,Positive
8864,2022-11-10,174601238.0,240527,,salah satu nama yang selalu wara wiri dalam survei bakal calon presiden adalah gubernur jawa tengah ganjar pranowo pertanyaan besarnya akankah ia maju dan diusung oleh partainya pdiperjuangan berita lainnya,Positive
8868,2022-11-10,187428954.0,6118,"Jawa Barat, Indonesia",di tengah mengerucutnya nama ganjar pranowo prabowo subianto dan anies baswedan sebagai capres berdasarkan hasil survei ternyata ada anomali elektabilitasnya perlahan melesat slow but sure insyaallah tahun jadi presiden aamiin,Positive
8871,2022-11-10,404577193.0,4237,Bandung,pokok  ganjar pokok  ganjar pokok  ganjar ganjar pranowo presiden kendal luar biasa dukungan nya buat pak ganjar,Positive
8885,2022-11-10,2174475188.0,12143,,saya setuju pilih lah pak ganjar di tahun jadi presiden bangsa indonesia jangan pilih yang banyak omdo nol kerja,Positive
8890,2022-11-09,82040833.0,10124,,meski belum ada keputusan final siapa yang akan diputuskan megawati namun menurut direktur indostrategi research and banyak kader dan elite pdip yang mendukung puan maharani sebagai calon presiden tahun dibandingkan ganjar kawal puan capres,Positive
8891,2022-11-09,82040833.0,10124,,di tingkat internal pdip meski belum ada keputusan final siapa yang akan diputuskan megawati namun consulting menekankan banyak kader dan elite pdip yang mendukung puan maharani sebagai calon presiden tahun dibandingkan ganjar kawal puan capres,Positive
8896,2022-11-09,821851706.0,6391,"Jawa Barat, Indonesia",utk pilpres siapapun yg jd presiden ga masalah asal jgn ganjar dah itu aja,Negative
8897,2022-11-09,231355136.0,1060651,"Jakarta Pusat, DKI Jakarta",ratusan ustaz dan ibuibu pengajian di langkat dukung ganjar jadi presiden,Positive
8901,2022-11-09,79130206.0,935767,Indonesia,sudah sekitar sukarelawan yang terdiri dari para sopir truk mekanik dan keluarga yang mendaftarkan diri untuk pak ganjar naik sebagai presiden,Negative
8908,2022-11-09,99864226.0,80098,,komunitas sopir truk dki jakarta mantap dukung ganjar pranowo presiden,Positive
8910,2022-11-09,69183155.0,2207019,"Jakarta, Indonesia",gubernur jateng ganjar pranowo bertemu presiden jokowi di istana negara jakarta pada senin kemarin ganjar membantah pertemuan tersebut membahas pilpres,Negative
8911,2022-11-09,588935259.0,45253,,presiden jokowi saja sdh merestui dan mendukung pak untk maju di pilpres mendatang apalgi kalau pak erick thohir jd cawapres dan capresnya pak ganjar pranowo udh pasti duet ganjarerick menang krna keduanya merupakan pemimpin pilihan rakyat,Positive
8918,2022-11-09,546123555.0,77026,Tangerang Selatan,cek fakta salah suara ganjar getarkan jakarta warga desa teriaki ganjar presiden ri,Negative
8919,2022-11-09,546123555.0,77026,Tangerang Selatan,cek fakta salah suara ganjar getarkan jakarta warga desa teriaki ganjar presiden ri via tangsel,Negative
8923,2022-11-09,3311675726.0,160566,Jakarta Capital Region,hoax suara ganjar getarkan jakarta warga desa teriaki ganjar presiden ri,Positive
8924,2022-11-09,2864861259.0,53787,,turn back hoax salah suara ganjar getarkan jakarta warga desa teriaki ganjar presiden ri,Positive
8925,2022-11-09,319553396.0,151479,jakarta,turn back hoax salah suara ganjar getarkan jakarta warga desa teriaki ganjar presiden ri,Positive
8926,2022-11-09,88352716.0,720057,Indonesia,sementara ganjar pranowo tak kunjung mendapatkan tiket pemilihan umum anies baswedan terancam gagal menjadi calon presiden,Negative
8928,2022-11-09,72331734.0,11097,,kasian sampe simpen barang beginian udah tahun di galeri hp masih sisa tahun lagi siap nangis lagi ganjar presiden rijik setrok sugik diabet aminrais gelandangan politik anis jadi dubes paldijon tambah makmur prabowo pensiun sandi jadi mentri,Positive
8934,2022-11-09,118916733.0,10655,Bandung          ,deklarasi relawan duta ganjar pranowo kota bekasi presiden ri pasti menang,Positive
8936,2022-11-09,2508650070.0,39607,,faktor ganjar hendak kalah dari anies melalui satu kunci faktor besar ini untuk menjadi presiden,Positive
8938,2022-11-09,66593970.0,5223,,bagus,Positive
8944,2022-11-09,3120950576.0,575,,ganjar pranowo for presiden,Negative
8945,2022-11-09,1878861787.0,28222,"Jakarta Utara, DKI Jakarta",bertemu dengan presiden joko widodo di istana kepresidenan senin kemarin ganjar mengaku tidak secara khusus membahas mengenai pemilu presiden,Positive
8952,2022-11-09,489180883.0,14898,,bang gimana ini bang di satu sisi pak de jokowi memberikan kode ke pak prabowo utk jatah presiden dan di satu sisi pak ganjar mantap lanjutkan pak de jokowi kira gimana peta capres cawapres,Positive
8953,2022-11-08,2254667322.0,4247,P R O B O L I N G G O,sesuai prediksi saya hanya ada nama prabowo ganjar mohon maaf sampai kapanpun anies ga akan bisa jadi presiden ini bukan ramalan hanya analisa dan fakta dan pak jokowi memang butuh pengganti yg bisa menuntaskan citacitanya yakni indonesia emas,Positive
8961,2022-11-08,1746494863.0,246157,Kota Pahlawan Suroboyo????,saya mau dukung bapak berpasangan dengan pak ganjar untuk terserah bapak mau jadi presiden atau wakil saya dukung,Positive
8962,2022-11-08,2323592137.0,212449,,ribuan warga desa di lumajang dukung ganjar pranowo presiden orang waras gak akan milih,Positive
8963,2022-11-08,1498598010.0,23437,DKI JAKARTA ,pokoknya presiden klau bukan pak prabowo ya pak ganjar hanya sosok ini yg bisa membawa indonesia berjaya,Positive
8965,2022-11-08,3139364600.0,591,,haleluya pak jadi presiden bareng wakilnya pak ganjar ya pak horas,Positive
8966,2022-11-08,88352716.0,720057,Indonesia,anies ganjar atau calon presiden mana yang paling mungkin maju ke,Negative
8969,2022-11-08,1008156420.0,11210,INDONESIA,pasanganganjar pranowodan diprediksi akan unggul dalam pertarungan kontestasi pemilihan presiden pilpres hal ini terpotret dalam hasil simulasi yang dilakukan oleh lembaga indekstat pada oktober,Positive
8972,2022-11-08,30617522.0,449089,"Jakarta, Indonesia",ramah ke prabowo subianto dan ganjar pranowo inikah sinyal presiden jokowi untuk pilpres,Positive
8980,2022-11-08,3074469835.0,3288,Surabaya,sedulur pedagang pasar dan warkop sejabar beneran dukung ganjar jadi presiden,Positive
8984,2022-11-08,1219055858.0,139197,"Apart Prada Menteng, Indonesia",jika kami ketum parpol kami akan deklarasikan capres prabowo subiyanto anies baswedan airlangga cawapres ahy gn andika rk mbak puan matang poon dulu pak ganjar benahi jateng dulu ingat presiden karna popularitas negara bisa hancur,Positive
8990,2022-11-08,46651600.0,93834,ig. @tetapKurawa ,jokowi menginginkan agar kedua orang ini bisa involve di tahun kedepan dengan mengikuti cara perjanjian batu tulis di tahun antara prabowo dan megawati tahun prabowo ganjar tahun ganjar jadi presiden prabowo pensiun,Positive
8998,2022-11-08,88352716.0,720057,Indonesia,sementara ganjar pranowo tak kunjung mendapatkan tiket pemilihan umum anies baswedan terancam gagal menjadi calon presiden,Negative
9001,2022-11-08,1637199236.0,3099,Lungguh Teras Nyambi Ngopi,pak prabowo atau pak ganjar jadi presiden abis impian gerombolan kadrun pengusung khilafuck menguasai negeri ini,Positive
9008,2022-11-08,1637199236.0,3099,Lungguh Teras Nyambi Ngopi,pak prabowo atau pak ganjar jadi presiden abis udah impian gerombolan kadrun pengusung khilafuck menguasai negeri ini,Positive
9009,2022-11-08,3244905644.0,69690,,idhi snoor dongok semua dokumen ijazah saat daftar di bumn diperlihatkan begitupun saat daftar jd walikota gubernur presiden kalian itu orang bangsat yg gila nikmatilah kegilaan kalian sampai oktober kalau ganjar jd presiden ya teruskanlah kegilaannmu,Negative
9013,2022-11-07,3277134913.0,52240,Indonesia,muba retnopra ashuri ganjar erick dan prabowo akan jadi kesatuan yg kuat dalam rejim siapapun yg jadi presiden diantara ketiga org tsb gk masalah yg penting semua terlibat dalam kabinet weeeee,Positive
9017,2022-11-07,3007796066.0,37,"North Sumatra, Indonesia",ayo dukung pak ganjar untuk jadi presiden pranowo sumatera utara,Positive
9023,2022-11-07,70828230.0,28507,"Bandung, Jawa Barat, Indonesia",jangan pilih presiden sembarangan lihat bukti kinerjanya saya pilih ganjar pranowo semoga jalannya menjadi presiden pd thn dilancarkan,Positive
9026,2022-11-07,55507370.0,380993,Pulo Gadung,mampu rangkul masyarakat desa ribuan warga di lumajang dukung ganjar presiden,Positive
9028,2022-11-07,64635651.0,317653,Aceh,mayoritas pendukung pkb memilih ganjar pranowo di pemilihan presiden pilpres menurut hasil survei yang dilakukan lembaga survei indekstat indonesia ini terjadi apabila ketua umum pkb muhaimin iskandar atau cak imin tidak maju di pilpres,Positive
9038,2022-11-07,506059176.0,95624,???? Pancasila,terbukti mampu merangkul masyarakat desa dukungan terhadap utk maju menjadi presiden indonesia pada terus menguat kali ini dari warga di desa lumajang jawa timur tergabung dlm jaringan relawan desa untuk ganjar desgan,Positive
9070,2022-11-06,2718336037.0,12312,,usai dapat sembako dari relawan ganjar puluhan abang becak antusias jumpai anies di istana maimun medan relawan gmc pak anies itu betulbetul bisa membereskan permasalahan di jakarta kita kasih kesempatan di nkri ini insya allah anies presiden,Positive
9071,2022-11-06,136177234.0,49107,"Bandung, Indonesia",komunitas seni dan budaya sunda bersama sahabat ganjar solid deklarkan ganjar pranowo untuk presiden indonesia,Positive
9072,2022-11-06,83137072.0,114412,,komunitas seni dan budaya sunda bersama sahabat ganjar solid deklarkan ganjar pranowo untuk presiden indonesia,Positive
9074,2022-11-06,46693036.0,46795,,ketua dewan pimpinan pusat dpp pdi perjuangan eriko sotarduga mengaku senang dua kader partainya yakni puan maharani dan ganjar pranowo masuk bursa calon presiden yang berpeluang berlaga di pilpres hal ini disampaikan dalam konferensi pers,Positive
9075,2022-11-06,36205934.0,4363,,di tingkat internal pdip meski belum ada keputusan final siapa yang akan diputuskan megawati namun menurut menekankan banyak kader dan elite pdip yang mendukung puan maharani sebagai calon presiden tahun dibandingkan ganjar tetap puan capres,Positive
9077,2022-11-06,3007796066.0,37,"North Sumatra, Indonesia",para tokoh agama akan mendoakan dan mendukung pak ganjar jadi presiden pranowo sumatera utara,Positive
9078,2022-11-06,69891770.0,7726,Indonesia,di tingkat internal pdip meski belum ada an megawati namun menurut direktur indostrategi research and consulting menekankan banyak kader dan elite pdip yang mendukung puan maharani sebagai calon presiden tahun dibandingkan ganjar tetap puan capres,Positive
9081,2022-11-06,69183155.0,2207019,"Jakarta, Indonesia",lembaga survei indekstat merilis hasil survei elektabilitas calon presiden di pilpres gubernur jawa tengah ganjar pranowo berada di urutan pertama,Negative
9086,2022-11-06,78615590.0,5231,,meski belum ada keputusan final siapa yang akan diputuskan megawati namun menurut direktur indostrategi research and consulting menekankan banyak kade yang mendukung puan maharani sebagai calon presiden tahun dibandingkan ganjar tetap puan capres,Positive
9087,2022-11-06,231355136.0,1060651,"Jakarta Pusat, DKI Jakarta",ribuan warga desa di lumajang dukung ganjar pranowo presiden,Positive
9089,2022-11-06,123757780.0,63952,"Makassar, Indonesia",survei capres indekstat ganjar pranowo teratas lembaga survei indekstat merilis hasil survei mereka terhadap elektabilitas calon presiden capres di pilpres,Positive
9097,2022-11-06,1654778292.0,132,Jawa Timur,pilihanku pak ganjar presiden,Positive
9103,2022-11-06,1678670833.0,3955,"Banyuwangi, Jawa Timur",gak bicara pak ganjar sebagai calon presiden paling potensial di tapi ganjar menjadi tokoh publik yang paling merepresentasikan kepribadian jawa seperti unggahungguhnya njawani ngemong dll,Positive
9108,2022-11-06,43320411.0,6395,Diantara Roqib & Atid,insya allah muleh solo dilanjut pak ganjar presiden pak anis presiden pks alhamdulillah presiden duanya semua senang damai sentosa takbir,Positive
9139,2022-11-05,99864226.0,80098,,ratusan emakemak militan dan komunitas mojang sunda dukung ganjar pranowo jadi presiden,Positive
9144,2022-11-05,404577193.0,4237,Bandung,emakemak militan asal kab karawang ternyata kompak dan sepakat mendukung ganjar pranowo sbg presiden di th melalui wadah relawan sahabat ganjar loh mau tau keseruannya yuk tonton aja yuk,Positive
9165,2022-11-05,572459013.0,4958,,kadrun mau bangkrut jokowi presiden ditambah ganjar maju jadi presiden jadi gembel baru dukung ganjar presiden ri sikatamankan aset ri di luar negeri,Positive
9172,2022-11-05,1643277624.0,18192,,ribuan rakyat makasar bannjiri deklarasi ganjar pranowo for presiden ri pemuda pemudi jong rakyat makasar bergerak ganjar pranowo for presiden ri,Negative
9177,2022-11-05,569901485.0,4345,Jakarta,anda tinggal pilih utk presiden ri mau indonesia spt jakarta ya pilih anis baswedan rt atau kalo anda mau indonesia spt jawa tengah ya pilih ganjar like so simple right,Positive
9198,2022-11-04,4831602789.0,753,Indonesia,sahsa semoga tidak terlibat terlibat atau tidak ganjar putra terbaik dan saya tetap dukung anies baswedan presiden th,Negative
9202,2022-11-04,552523769.0,158640,Jakarta,ppp dan pan mulai melirik nama ganjar pranowo sebagai calon presiden ri,Negative
9217,2022-11-04,23343960.0,2310112,Jakarta,dpw pp maluku mengusulkan satu bapak anies rasyid baswedan dan dua bapak ganjar pranowo sebagai calon presiden periode,Negative
9243,2022-11-04,1049145745.0,11611,Indonesia,itu survey kalo pemilihan sekrg kalo pemilihan thn iyo ganjar pranowo presiden kau ini ga pintar,Positive
9250,2022-11-04,45353805.0,2608,indonesia,cebong takut anies jadi presiden kadrun takut ganjar jadi presiden aniesganjar bersatu apakah akan kejang kejang semua tak bayangke kok lucu men to to,Negative
