Unnamed: 0, Date, Created, User ID, Followers, Following, Tweet Count, TweetLocation,Text,label
9028, 2022-11-07 09:08:26+00:00, 2009-08-11 05:27:26+00:00,64635651,107665,936,317653, Aceh,"the majority of pkb supporters voted for ganjar pranowo in the presidential election according to the results of a survey conducted by the indonesian indextat survey institute. this will happen if the general chairman of pkb, muhaimin iskandar or cak imin, does not run in the presidential election.",Positive
9029,2022-11-07 08:54:52+00:00, 2022-09-20 00:19:02+00:00,1.57E+18,37,72,889,,"jokowi is still the best, whatever your opinion, pak jokowi, there's nothing wrong with you, the people are smart, jokowi is the best, reward the president",Positive
9030, 2022-11-07 08:02:52+00:00, 2022-08-01 18:59:57+00:00,1.55E+18,226,361,333," East Nusa Tenggara, Indonesia","again and again, through mak gangar, volunteer support continues to come from emakemak to mr ganjar pranowo",Positive
9031, 2022-11-07 07:45:50+00:00, 2022-09-20 13:20:25+00:00,1.57E+18,3,24,168,,"haizer's eagle makes sense, if you say that if cm anies becomes president, it's impossible, the law is set like this. don't like to predict the impossible so that it becomes bad framing for your presidential candidate's campaign. yes, just campaign, campaign for your candidate, reward pranowo",Positive
9032, 2022-11-07 07:29:24+00:00, 2019-01-22 16:41:46+00:00,1.09E+18,14,124,169,,the government volunteer mass organization supports pak ganjar pranowo as a presidential candidate and nominates him as president of the republic of indonesia in the presidential election as the successor to president jokowi's leadership. greetings,Positive
9033, 2022-11-07 07:26:34+00:00, 2021-11-13 01:49:16+00:00,1.46E+18,5,1,4017,,"yes, someone has to put forward mr. gangarpak, ganjar natives, the one with the highest survey, pak prabowo, china, anis yamanpak, ganjar, the hopes of natives, so that the president remains a native, so that the high self-esteem of natives is not lowered due to the wrong choice of natives.",Positive
9034, 2022-11-07 06:20:21+00:00, 2016-12-08 05:56:13+00:00,8.07E+17,50,194,2565," Makassar City, South Sulawesi",it would be truly unfortunate if you followed the instructions to carry the prize of becoming a presidential candidate,Positive
9035, 2022-11-07 05:53:00+00:00, 2019-03-09 11:22:57+00:00,1.10E+18,5828,4702,76202,,"ganjar pranowo is known as a nationalist, religious and moderate figure, he has the capacity and capability to become president of the republic of indonesia in the coming year, amen",Negative
9036, 2022-11-07 05:01:00+00:00, 2022-10-17 23:31:34+00:00,1.58E+18,0,30,334," East Nusa Tenggara, Indonesia",nu jogjakarta residents support the punishment of east nusa tenggara president pranowo,Negative
9037, 2022-11-07 04:59:41+00:00, 2022-10-17 23:31:34+00:00,1.58E+18,0,30,334," East Nusa Tenggara, Indonesia",sundanese arts and culture community declares support for retaliation for east nusa tenggara president pranowo,Positive
9038, 2022-11-07 04:37:31+00:00, 2012-02-27 16:20:41+00:00,506059176,24117,15266,95624, ???? Pancasila,"proven to be able to reach out to the village community, support for him to run for president of indonesia continues to strengthen, this time from residents in lumajang village, east java, who are part of the village volunteer network to reward desgan",Positive
9039, 2022-11-07 04:32:45+00:00, 2022-01-18 01:02:02+00:00,1.48E+18,262,499,4922,,"hopefully he will be the next president, ri gangarrick",Positive
9040, 2022-11-07 04:30:35+00:00, 2022-10-06 09:52:26+00:00,1.58E+18,27,8,1528,"Way Kanan, Lampung","reward pranowo, president pranowo, lampung",Positive
9041, 2022-11-07 04:18:12+00:00, 2021-05-28 03:53:05+00:00,1.40E+18,3634,0,331," Central Java, Indonesia",ntb teachers and ulama support pranowo's candidacy for president,Positive
9042, 2022-11-07 03:58:10+00:00, 2022-10-17 12:31:46+00:00,1.58E+18,16,32,114," South Sumatra, Indonesia","lubuklinggau, south sumatra firmly supports president pranowo's reward",Positive
9043, 2022-11-07 03:56:56+00:00, 2022-10-17 12:33:07+00:00,1.58E+18,7,14,44," South Sumatra, Indonesia","lubuklinggau, south sumatra firmly supports president pranowo's reward",Positive
9044, 2022-11-07 03:53:15+00:00, 2019-09-01 10:06:54+00:00,1.17E+18,1646,2380,22742,,"dozens of rickshaw brothers who had finished queuing for basic necessities from gangar immediately joined in the overflowing time at the maimun palace which welcomed bang anies while still wearing t-shirts with gangar's picture on them, hoping that bang anies could manage the republic of indonesia to become president.",Positive
9045, 2022-11-07 03:53:03+00:00, 2022-10-17 12:34:52+00:00,1.58E+18,9,47,119," South Sumatra, Indonesia","medan moves to reward pranowo, president pranowo, south sumatra",Positive
9046, 2022-11-07 03:52:00+00:00, 2022-10-17 12:34:52+00:00,1.58E+18,9,47,119," South Sumatra, Indonesia",gmc medan held a motorbike rickshaw convoy to support president pranowo's reward for south sumatra,Positive
9047, 2022-11-07 03:39:06+00:00, 2022-10-19 04:51:36+00:00,1.58E+18,80,379,1885," Bandar Lampung, Lampung",nu residents support the punishment of president pranowo in lampung,Negative
9048, 2022-11-07 03:35:52+00:00, 2022-09-20 00:19:02+00:00,1.57E+18,37,72,889,,no reward for not voting reward the president bravo reward yesssssa,Positive
9049, 2022-11-07 03:30:19+00:00, 2022-07-16 13:06:55+00:00,1.55E+18,54,92,232,,"still, mr ganjar pranowo, our choice, mr gangar, is the best in our hearts",Positive
9050, 2022-11-07 03:24:45+00:00, 2020-08-11 13:37:18+00:00,1.29E+18,144,393,8094,,"medan people, medan people who support anies, hope that anies baswedan will become president, medan people who support ganjar hope that ganjar pranowo will become president, that's how it should be",Positive
9051, 2022-11-07 03:23:04+00:00, 2021-05-10 17:24:24+00:00,1.39E+18,2,5,963," East Nusa Tenggara, Indonesia","sundanese arts and culture community declares reward for pranowo, president of the republic of indonesia, east nusa tenggara supports pranowo",Positive
9052, 2022-11-07 03:14:13+00:00, 2022-10-15 20:40:57+00:00,1.58E+18,177,25,943,,sundanese arts and culture community declares ganjar pranowo president of yogyakarta special region ganjar pranowo yogyakarta pranowo,Positive
9053, 2022-11-07 03:12:35+00:00, 2022-10-15 20:40:57+00:00,1.58E+18,177,25,943,,"residents of the special region of yogyakarta support the reward of the president of the special region of yogyakarta, reward pranowo yogyakarta pranowo",Positive
9054, 2022-11-07 03:09:46+00:00, 2022-10-15 20:40:57+00:00,1.58E+18,177,25,943,,"indonesia's kowarteg declaration supports ganjar pranowo, president of yogyakarta special region, ganjar pranowo yogyakarta pranowo",Positive
9055, 2022-11-07 02:28:51+00:00, 2022-09-02 16:09:00+00:00,1.57E+18,63,40,1810," Yogyakarta, Indonesia","sundanese arts and culture community declares ganjar pranowo, president of the republic of indonesia yogyakarta special region, ganjar yogyakarta pranowo",Positive
9056, 2022-11-07 02:28:12+00:00, 2022-10-04 13:23:41+00:00,1.58E+18,2,7,1294," East Nusa Tenggara, Indonesia","reward pranowo, president of east nusa tenggara, pranowo",Positive
9057, 2022-11-07 02:28:00+00:00, 2022-09-02 16:09:00+00:00,1.57E+18,63,40,1810," Yogyakarta, Indonesia","supports ganjar pranowo, president of the republic of indonesia yogyakarta special region, ganjar yogyakarta pranowo",Positive
9058, 2022-11-07 02:27:21+00:00, 2022-09-02 16:09:00+00:00,1.57E+18,63,40,1810," Yogyakarta, Indonesia","nu jogjakarta residents support the reward of the president of the special region of yogyakarta, the reward of yogyakarta pranowo",Positive
9059, 2022-11-07 02:27:11+00:00, 2022-10-04 13:23:41+00:00,1.58E+18,2,7,1294," East Nusa Tenggara, Indonesia","pak ganjar, a religious figure who is close to the ulama, residents of nu jogjakarta support the president of east nusa tenggara pranowo.",Positive
9060, 2022-11-07 02:21:07+00:00, 2022-10-11 13:59:58+00:00,1.58E+18,20,21,175," East Nusa Tenggara, Indonesia",nu jogjakarta residents support the punishment of east nusa tenggara president pranowo,Negative
9061, 2022-11-07 02:18:14+00:00, 2022-10-11 13:59:58+00:00,1.58E+18,20,21,175," East Nusa Tenggara, Indonesia","sundanese arts and culture community declares reward for pranowo, president of the republic of indonesia, east nusa tenggara supports pranowo",Positive
9062, 2022-11-07 01:57:25+00:00, 2022-09-27 13:24:03+00:00,1.57E+18,25,21,112," Jambi, Indonesia","kemantan agung village, warm water, mak ganjar's team was welcomed by the residents of the rt, kemantan agung kerinci village. in this socialization activity, residents received gifts from the socialization activity for mr. ganjar pranowo to run for president this year.",Positive
9063, 2022-11-07 01:47:45+00:00, 2021-02-02 07:21:34+00:00,1.36E+18,46,2,1133," Central Kalimantan, Indonesia",nu jogjakarta residents support retribution for central kalimantan president pranowo,Positive
9064, 2022-11-07 01:34:04+00:00, 2022-09-20 00:19:02+00:00,1.57E+18,37,72,889,,anakkolong prevents agever anaklolina from always provoking the president,Negative
9065, 2022-11-07 01:21:14+00:00, 2022-10-17 09:37:52+00:00,1.58E+18,19,15,1029," East Nusa Tenggara, Indonesia",east nusa tenggara fully supports pranowo's reward for president pranowo,Positive
9066, 2022-11-07 01:01:15+00:00, 2022-10-10 08:08:22+00:00,1.58E+18,125,1,313," Surabaya City, East Java",gangarist east java supports pak ganjar pranowo to become president of indonesia because he is very close to the pranowo community,Positive
9067, 2022-11-07 01:00:12+00:00, 2022-10-10 08:08:22+00:00,1.58E+18,125,1,313," Surabaya City, East Java",nu east java residents also support mr ganjar president because he is religious and close to the pranowo cleric,Positive
9068, 2022-11-07 00:57:59+00:00, 2022-01-18 01:02:02+00:00,1.48E+18,262,499,4922,,hopefully he will be a partner for the president of the republic of indonesia,Positive
9069, 2022-11-07 00:28:29+00:00,2019-10-14 10:00:43+00:00,1.18E+18,41,52,1509,,"sir, gangar is the best, go to president, sir",Positive
9070, 2022-11-06 22:48:13+00:00, 2014-08-09 00:54:04+00:00,2718336037,5067,5559,12312,,"after receiving basic necessities from volunteers, dozens of rickshaw brothers were enthusiastic about meeting anies at the maimun palace, mr. anies' gmc volunteer can really solve the problems in jakarta, we will give him a chance in this country, god willing, anies is the president.",Positive
9071, 2022-11-06 20:30:39+00:00, 2010-04-23 06:35:05+00:00,136177234,4624,665,49107," Bandung, Indonesia",the sundanese arts and culture community together with ganjar solid's friends declared ganjar pranowo as president of indonesia,Positive
9072, 2022-11-06 20:18:55+00:00, 2009-10-17 13:55:51+00:00,83137072,38526,1484,114412,,the sundanese arts and culture community together with ganjar solid's friends declared ganjar pranowo as president of indonesia,Positive
9073, 2022-11-06 19:46:53+00:00, 2018-04-19 13:55:20+00:00,9.87E+17,100,133,10581," Cimanggis, Indonesia","still reward pranowo, president of the republic of indonesia in 2018 for two terms, but he won't",Positive
9074, 2022-11-06 17:20:04+00:00, 2009-06-12 16:51:00+00:00,46693036,368260,40,46795,,"chairman of the central leadership council of dpp pdi struggle, eriko sotarduga, admitted that he was happy that two of his party cadres, namely puan maharani and ganjar pranowo, were included in the presidential candidate market who had the opportunity to compete in the presidential election. this was conveyed at a press conference",Positive
9075, 2022-11-06 15:31:15+00:00, 2009-04-28 22:57:09+00:00,36205934,3,1,4363,,"at the pdip internal level, although there has been no final decision on who megawati will decide, according to the emphasis, many pdip cadres and elites support puan maharani as a presidential candidate this year compared to puan's permanent presidential candidate.",Positive
9076, 2022-11-06 15:29:22+00:00,2021-12-22 02:12:27+00:00,1.47E+18,31,108,4792,,"kiyai maruf amen, the president rewards the vice president, there is no need for a party election, the buzzers reward and ahok",Positive
9077, 2022-11-06 14:35:03+00:00, 2015-02-02 10:00:14+00:00,3007796066,14,69,37," North Sumatra, Indonesia",religious leaders will pray for and support pak gangar as president pranowo of north sumatra,Positive
9078, 2022-11-06 14:29:39+00:00, 2009-08-29 15:33:26+00:00,69891770,4,22,7726, Indonesia,"at the pdip internal level, although there is no megawati yet, according to the director of indostrategi research and consulting, he emphasized that many pdip cadres and elites support puan maharani as a presidential candidate this year compared to puan's permanent presidential candidate.",Positive
9079, 2022-11-06 13:57:26+00:00, 2022-10-22 09:57:23+00:00,1.58E+18,1078,1653,8788," Batam City, Riau Islands","pretend to support mr ganjar pranowo who is president, nuhun, urang sundanese",Positive
9080, 2022-11-06 13:56:38+00:00, 2022-05-25 15:56:02+00:00,1.53E+18,11043,11777,40373, Social Media Influencers,reward pranowo president of the republic of indonesia year gasspoll id both win ndoro white nb please mutualan mas uki my old account is suspended there already mutualan with mas uki healthy always successful mas,Positive
9081, 2022-11-06 13:12:34+00:00, 2009-08-27 03:03:05+00:00,69183155,20188728,37,2207019," Jakarta, Indonesia","indextat survey agency released the results of a presidential candidate electability survey in the central java gubernatorial election, ganjar pranowo came in first place",Negative
9082, 2022-11-06 13:00:30+00:00, 2021-02-20 03:51:40+00:00,1.36E+18,4685,5087,45574,,"indextat survey agency released the results of a presidential candidate electability survey in the central java gubernatorial election, ganjar pranowo came in first place",Negative
9083, 2022-11-06 12:48:39+00:00, 2022-01-04 07:22:42+00:00,1.48E+18,3114,17,33466," Surabaya City, East Java",villagers in lumajang declare their support for the presidential nomination,Positive
9084, 2022-11-06 12:48:02+00:00, 2022-05-02 05:27:20+00:00,1.52E+18,221,143,107916, Indonesia,support for the governor of central java to reward pranowo as president of indonesia continues to flow,Positive
9085, 2022-11-06 12:47:02+00:00, 2022-05-02 05:27:20+00:00,1.52E+18,221,143,107916, Indonesia,support for the governor of central java to reward pranowo as president of indonesia continues to flow,Positive
9086, 2022-11-06 12:44:34+00:00, 2009-09-30 14:33:18+00:00,78615590,4,0,5231,,"even though there has been no final decision on who megawati will decide, according to the director of indostrategi research and consulting, he emphasized that many cadets support puan maharani as a presidential candidate compared to puan maharani's permanent position as a presidential candidate.",Positive
9087, 2022-11-06 12:15:32+00:00, 2010-12-28 08:22:15+00:00,231355136,400113,181,1060651," Central Jakarta, DKI Jakarta",thousands of villagers in lumajang support president pranowo's reward,Positive
9088,2022-11-06 12:03:13+00:00, 2016-07-31 10:10:42+00:00,7.60E+17,1018713,3,951994,,"thousands of residents of kebonagung village, sukodono sub-district, lumajang regency support ganjar pranowo to run for president of indonesia who has proven capable of embracing rural communities",Positive
9089, 2022-11-06 11:46:05+00:00, 2010-03-17 04:16:53+00:00,123757780,11570,472,63952," Makassar, Indonesia","indextat's top presidential candidate survey, the indextat survey institute released the results of their survey on the electability of presidential candidates in the presidential election",Positive
9090, 2022-11-06 11:27:30+00:00, 2021-12-30 11:39:27+00:00,1.48E+18,2486,16,34716,,market traders and warkop companies support the reward of becoming president,Positive
9091, 2022-11-06 11:14:02+00:00, 2022-05-02 05:27:20+00:00,1.52E+18,221,143,107916, Indonesia,hundreds of market traders and coffee shops from west java expressed their support for central java governor ganjar pranowo to become president in,Positive
9092, 2022-11-06 11:12:02+00:00, 2022-05-02 05:27:20+00:00,1.52E+18,221,143,107916, Indonesia,hundreds of market traders and coffee shops from west java expressed their support for central java governor ganjar pranowo to become president in,Positive
9093, 2022-11-06 10:58:57+00:00, 2022-09-07 07:50:40+00:00,1.57E+18,93,118,2574,,account is temporarily unavailable because it violates the twitter media policy learn more,Negative
9094, 2022-11-06 10:51:57+00:00, 2022-04-15 02:29:24+00:00,1.51E+18,10,9,134," Samarinda, East Kalimantan","thank god, on sunday, november, students supporting ganjar, east kalimantan, held a visitation agenda with religious figures, teachers, teachers in the city of samarinda, east kalimantan, kalimantan.",Positive
9095, 2022-11-06 10:20:52+00:00, 2022-08-19 02:48:53+00:00,1.56E+18,5,64,3327,,"i'm so afraid that the henchmen will retaliate against anies. indeed, anies is only a strong candidate for the president of the republic of indonesia",Positive
9096, 2022-11-06 10:13:27+00:00, 2021-07-31 17:44:53+00:00,1.42E+18,5750,5943,3973," Depok, West Java","bumn minister erick thohir has a big influence on the presidential election constellation. erick thohir is considered the strongest figure to accompany the governor of central java, central java, ganjar pranowo as vice president, vice president in the united indonesia kib coalition.",Positive
9097, 2022-11-06 10:06:56+00:00, 2013-08-08 07:26:06+00:00,1654778292,74,631,132, East Java,my choice is to reward the president,Positive
9098, 2022-11-06 10:05:10+00:00, 2016-07-31 10:10:42+00:00,7.60E+17,1018713,3,951994,,indonesian warteg collaboration absorbs aspirations from market traders and warkops in west java to support pranowo's candidacy in the presidential election,Positive
9099, 2022-11-06 09:51:12+00:00, 2022-02-21 13:39:55+00:00,1.50E+18,77,302,3437,,"anies retaliates against presidential candidate prabowo, presidential candidate anies",Negative
9100, 2022-11-06 09:43:37+00:00, 2022-04-09 04:48:43+00:00,1.51E+18,12,51,1165,,"after receiving basic food items at the volunteer event, dozens of becak brothers in medan were enthusiastic about meeting anies at the maimoon palace, god willing, anies will be the president.",Positive
9101, 2022-11-06 09:38:16+00:00, 2021-05-16 15:24:02+00:00,1.39E+18,33711,24916,67013,,"the electability of presidential candidates in the presidential election in the survey, the governor of central java, ganjar pranowo, was in first place",Negative
9102, 2022-11-06 09:15:16+00:00, 2022-03-19 15:04:23+00:00,1.51E+18,551,559,787," DKI Jakarta, Indonesia",father's quote ganjar pranowo president's day,Negative
9103, 2022-11-06 08:58:56+00:00, 2013-08-17 16:33:58+00:00,1678670833,384,183,3955," Banyuwangi, East Java","i'm not talking about mr gangar as the most potential presidential candidate, but gangar is the public figure who best represents the javanese personality, such as his great upload, njawani ngemong, etc.",Positive
9104, 2022-11-06 08:46:55+00:00, 2019-12-09 13:50:20+00:00,1.20E+18,4461,4955,42786,,"bumn minister erick thohir has a big influence on the presidential election constellation. erick thohir is considered the strongest figure to accompany the governor of central java, ganjar pranowo, as vice president in the united indonesia coalition.",Positive
9105, 2022-11-06 08:45:53+00:00, 2022-10-13 13:32:42+00:00,1.58E+18,6,83,281, ?????????,"anies rewards pdi prabowo, gerindra anies, god willing, president of the republic of indonesia",Positive
9106, 2022-11-06 07:33:45+00:00, 2022-07-22 02:54:46+00:00,1.55E+18,17,33,68,,mak gangar sharing in serang regency,Positive
9107, 2022-11-06 06:25:30+00:00, 2021-12-05 03:05:47+00:00,1.47E+18,1250,3401,1524,,"may allah make the dreams of the indonesian people come true, mr. reward the president of the republic of indonesia",Positive
9108,2022-11-06 05:19:40+00:00, 2009-05-29 12:27:07+00:00,43320411,345,180,6395, Between Roqib & Atid,"god willing, muleh solo will continue, mr. ganjar president, mr. anis, president of pks, thank god, both presidents, everyone is happy, peaceful, safe, peaceful, takbir",Positive
9109, 2022-11-06 05:12:48+00:00, 2021-01-20 11:50:22+00:00,1.35E+18,23,177,90,,"i'm not a political person, i really want red, blue, green, yellow, but when it comes to the figure of a presidential candidate, apart from ganjar pranowo, i refuse to reject identity politics, reject sales politics, reject sara love.",Negative
9110, 2022-11-06 04:50:38+00:00, 2022-07-16 13:06:55+00:00,1.55E+18,54,92,232,,"still one in our hearts is ganjar pranowo, our chosen president. makganjar is always in our hearts. ganjar, my president, must be",Negative
9111, 2022-11-06 04:49:15+00:00, 2017-12-12 07:41:04+00:00,9.40E+17,20142,2669,54107," DKI Jakarta, Indonesia","thousands of santri joined in the santri support gangar sdg in sukabumi, west java, appreciated ganjar pranowo's initiative, they agreed to support president gangar, considered a revolutionary figure who cares about the progress of national santri",Positive
9112, 2022-11-06 04:43:20+00:00, 2022-01-18 01:02:02+00:00,1.48E+18,262,499,4922,,"reward fulfilled the promise, thank god, we got compensation, finally, thank you, gangar and his staff, reward for the president of the republic of indonesia",Positive
9113, 2022-11-06 04:09:23+00:00, 2022-07-11 02:00:10+00:00,1.55E+18,2,11,23,,reward the president,Positive
9114, 2022-11-06 04:08:22+00:00, 2022-10-17 23:31:34+00:00,1.58E+18,0,30,334," East Nusa Tenggara, Indonesia","ganjar pranowo is here for classy indonesia. come on, support ganjar pranowo, president of east nusa tenggara",Positive
9115, 2022-11-06 04:00:17+00:00, 2021-11-29 01:20:38+00:00,1.47E+18,42,98,998," DKI Jakarta, Indonesia","jsp, it's easy, mr. anis will stay healthy until it's time for the election and mr. gangar becomes president",Positive
9116, 2022-11-06 03:54:54+00:00, 2022-10-17 23:31:34+00:00,1.58E+18,0,30,334," East Nusa Tenggara, Indonesia","come on, support the reward of the president of east nusa tenggara, pranowo",Positive
9117, 2022-11-06 03:54:14+00:00, 2022-10-17 23:31:34+00:00,1.58E+18,0,30,334," East Nusa Tenggara, Indonesia","ganjar pranowo is ready to serve the country. come on, support the president of east nusa tenggara, pranowo",Positive
9118, 2022-11-06 03:53:35+00:00, 2022-07-11 02:00:10+00:00,1.55E+18,2,11,23,,also reward the president,Positive
9119, 2022-11-06 03:51:34+00:00, 2022-10-17 23:31:34+00:00,1.58E+18,0,30,334," East Nusa Tenggara, Indonesia","ganjar pranowo is here for classy indonesia. come on, support ganjar pranowo, president of east nusa tenggara",Positive
9120, 2022-11-06 03:49:31+00:00, 2022-10-17 23:31:34+00:00,1.58E+18,0,30,334," East Nusa Tenggara, Indonesia","ganjar pranowo opens semarang expo. let's support the president of east nusa tenggara, pranowo",Positive
9121, 2022-11-06 03:12:19+00:00, 2022-01-18 01:02:02+00:00,1.48E+18,262,499,4922,,didu reward for president,Positive
9122, 2022-11-06 02:17:14+00:00, 2022-08-30 03:37:52+00:00,1.56E+18,6,6,360," Bandung City, West Java","fully supports pak ganjar as president of pranowo, west java",Positive
9123,2022-11-06 02:16:17+00:00, 2022-08-30 03:37:52+00:00,1.56E+18,6,6,360," Bandung City, West Java","ganjar pranowo for president pranowo, west java",Negative
9124, 2022-11-06 02:15:51+00:00, 2022-08-30 03:37:52+00:00,1.56E+18,6,6,360," Bandung City, West Java","bismillah ganjar pranowo, president of the republic of indonesia pranowo, west java",Negative
9125, 2022-11-06 01:54:14+00:00, 2020-07-14 04:41:34+00:00,1.28E+18,329,308,1675, Indonesia,"it's time for indonesia to choose, it's time for indonesia to shine even more with rewards for indonesia, one ganesha",Positive
9126, 2022-11-06 01:46:50+00:00, 2022-09-07 12:04:40+00:00,1.57E+18,2362,4222,12819," Al Mulku, Moloku Kie Raha","after receiving basic food items at the volunteer event, dozens of becak brothers in medan were enthusiastic about meeting anies, god willing, anies will be the president.",Positive
9127, 2022-11-06 01:41:46+00:00, 2022-09-02 16:09:00+00:00,1.57E+18,63,40,1810," Yogyakarta, Indonesia","ganjar pranowo for president of the special region of yogyakarta, ganjar yogyakarta pranowo",Positive
9128, 2022-11-06 01:41:00+00:00, 2022-09-02 16:09:00+00:00,1.57E+18,63,40,1810," Yogyakarta, Indonesia","ki ganjar pranowo, versatile presidential candidate, special region of yogyakarta, ganjar yogyakarta pranowo",Positive
9129, 2022-11-06 01:24:29+00:00, 2020-07-14 04:41:34+00:00,1.28E+18,329,308,1675, Indonesia,happy sunday happy worship for christians and catholics wherever you are god's joy is with you all god bless ganesha volunteers,Positive
9130, 2022-11-06 01:14:51+00:00, 2022-04-09 04:48:43+00:00,1.51E+18,12,51,1165,,"after receiving basic food items at the volunteer event, dozens of becak brothers in medan were enthusiastic about meeting anies at the maimoon palace, god willing, anies will be the president.",Positive
9131, 2022-11-06 01:12:25+00:00, 2022-04-09 04:48:43+00:00,1.51E+18,12,51,1165,,"after receiving basic food items at the volunteer event, dozens of becak brothers in medan were enthusiastic about meeting anies at the maimoon palace, god willing, anies will be the president.",Positive
9132, 2022-11-06 01:11:58+00:00, 2022-04-09 04:48:43+00:00,1.51E+18,12,51,1165,,"after receiving basic food items at the volunteer event, dozens of becak brothers in medan were enthusiastic about meeting anies at the maimoon palace, god willing, anies will be the president.",Positive
9133, 2022-11-06 00:35:06+00:00, 2019-11-29 09:13:18+00:00,1.20E+18,562,4,46124, DKI Jakarta,"after receiving basic necessities at the volunteer event, dozens of becak brothers were enthusiastic about meeting anies at the maimoon palace, god willing, anies will be the president.",Positive
9134,2022-11-05 21:47:15+00:00, 2022-09-15 02:16:38+00:00,1.57E+18,30,36,3734, Indonesia,"message for the ganjar teams or supporters of mas must be smarter than the teamses or other supporters in order to present and socialize mas ganjar as president of the republic of indonesia in the future, avoid politics on religious issues & avoid politics on the contents of basic food supplies",Positive
9135, 2022-11-05 15:02:00+00:00, 2022-09-05 07:10:15+00:00,1.57E+18,12,47,474, Banten,summary of santri activities supporting gajar banten,Positive
9136, 2022-11-05 14:57:34+00:00, 2022-09-05 07:10:15+00:00,1.57E+18,12,47,474, Banten,summary of santri activities supporting gajar banten,Positive
9137, 2022-11-05 14:41:55+00:00, 2022-09-05 07:10:15+00:00,1.57E+18,12,47,474, Banten,"thank god, the activity went smoothly and was well received by the local leaders and community",Positive
9138, 2022-11-05 14:04:09+00:00, 2020-02-06 14:55:59+00:00,1.23E+18,189,268,97335,,"after receiving basic food items at the volunteer event, dozens of becak brothers in medan were enthusiastic about meeting anies, god willing, anies will be the president.",Positive
9139, 2022-11-05 13:49:03+00:00, 2009-12-28 04:50:22+00:00,99864226,25423,114,80098,,hundreds of militant mothers and the sundanese mojang community support pranowo's reward for becoming president,Positive
9140, 2022-11-05 13:30:14+00:00, 2021-11-15 07:08:56+00:00,1.46E+18,586,369,6707,,"after getting basic food items at the volunteer event, dozens of becak brothers in medan were enthusiastic about meeting anies at maimun palace. god willing, anies, president anies, can really solve the problems in jakarta. god willing, anies president.",Positive
9141,2022-11-05 13:23:51+00:00, 2021-11-13 01:49:16+00:00,1.46E+18,5,1,4017,,mr. job,Negative
9142, 2022-11-05 13:20:26+00:00, 2022-07-15 14:13:19+00:00,1.55E+18,4,16,189,,sdg south sumatra establishes friendship with islamic boarding schools and religious figures in south sumatra saturday,Positive
9143, 2022-11-05 13:18:40+00:00, 2022-07-15 14:13:19+00:00,1.55E+18,4,16,189,,share happiness with the orphanage through the friday blessing sharing program for students to support friday's gift,Positive
9144, 2022-11-05 13:07:01+00:00, 2011-11-04 03:36:35+00:00,404577193,10789,5244,4237, Bandung,"emakemak militants from karawang district turned out to be united and agreed to support ganjar pranowo as president in 2018 through a volunteer forum, gangar friends, if you want to know the excitement, come on, just watch it.",Positive
9145, 2022-11-05 12:58:05+00:00, 2022-08-01 18:59:57+00:00,1.55E+18,226,361,333," East Nusa Tenggara, Indonesia",support continues to come from ntt's mother to ganjar pranowo's father,Positive
9146, 2022-11-05 12:49:05+00:00, 2022-07-21 13:30:36+00:00,1.55E+18,1041,989,8914,,"yes, that's right, my darling, those who came were not volunteers and party cadres. those who came were only mothers and mothers who needed basic food, my darling, after receiving the basic food, they ran away like rickshaw brothers in medan and moved to support anies, my darling president. that's the difference between gangar vs. anies, different classes, darling.",Positive
9147, 2022-11-05 12:44:01+00:00, 2022-01-18 01:02:02+00:00,1.48E+18,262,499,4922,,gangarerick tohir for presidentwkpresident,Negative
9148, 2022-11-05 12:04:46+00:00, 2022-09-29 16:17:33+00:00,1.58E+18,9,39,290,,"after ganjar pranowo, president of the republic of indonesia, puan maharani, general chairperson of the pdp, megawati, chair of the pdp board of trustees, jokowi, members of the pdp board of trustees, remember the year joko widodo will serve as secretary general of the un",Positive
9149, 2022-11-05 12:04:27+00:00, 2022-09-29 16:17:33+00:00,1.58E+18,9,39,290,,"after ganjar pranowo, president of the republic of indonesia, puan maharani, general chairperson of the pdp, megawati, chair of the pdp board of trustees, jokowi, members of the pdp board of trustees, remember the year joko widodo will serve as secretary general of the un",Positive
9150, 2022-11-05 12:04:12+00:00, 2022-09-29 16:17:33+00:00,1.58E+18,9,39,290,,"after ganjar pranowo, president of the republic of indonesia, puan maharani, general chairperson of the pdp, megawati, chair of the pdp board of trustees, jokowi, members of the pdp board of trustees, remember the year joko widodo will serve as secretary general of the un",Positive
9151, 2022-11-05 12:03:44+00:00, 2016-12-08 05:56:13+00:00,8.07E+17,50,194,2565," Makassar City, South Sulawesi","all means are taken as an image to continue oligarchic power after receiving basic necessities at the volunteer event to reward dozens of rickshaw brothers in medan, enthusiastic about meeting anies at the maimun palace, god willing, anies will be president via anies baswedan",Positive
9152, 2022-11-05 11:28:47+00:00, 2021-09-16 02:24:13+00:00,1.44E+18,205,262,11937,,"hopefully den ganjar can set foot at the state palace this year to give greetings to the president of the republic of indonesia, anies baswedan",Positive
9153, 2022-11-05 10:18:54+00:00, 2021-12-06 05:54:01+00:00,1.47E+18,104,329,1717,,"but mr. jokowi will be replaced as president, mr. ganjar pranowo, an immigrant, is planning to be elected president in the next year.",Negative
