,Date,User ID,Tweet Count,Tweet Location,Tweet,label,"('label', 'Tweet')"
8764,2023-01-16,1.49e+18,34924,Indonesia,analisa rocky gerung soal pidato megawati rendahkan harga diri presiden jokowi gagal sebagai soekarnoisme kuat maruf bawa jodoh my girl morowali la nyalla cak nun congrats fajri park jimin,Positive,Positive
8765,2023-01-16,1.49e+18,34924,Indonesia,ferry irawan pernah jadi bodyguard elma theana demi untuk makan dan tinggal gratis kuat maruf bawa jodoh my girl morowali la nyalla cak nun congrats fajri park jimin,Positive,Positive
8766,2023-01-16,1.49e+18,34924,Indonesia,lpsk tanya hubungan spesial dengan brigadir  putri candrawathi saya diam saya korban kekerasan seksual kuat maruf bawa jodoh my girl morowali la nyalla cak nun congrats fajri park jimin,Positive,Positive
8767,2023-01-16,1.49e+18,34924,Indonesia,telak hotman paris sindir ferry irawan hidup dari ketiak istri tapi minta jatah  sehari kuat maruf bawa jodoh my girl morowali la nyalla cak nun congrats fajri park jimin,Positive,Positive
8768,2023-01-16,1.49e+18,34924,Indonesia,pamer kesuksesan dan terus blusukan jokowi belum menyerah dan abaikan teguran mega kuat maruf bawa jodoh my girl morowali la nyalla cak nun congrats fajri park jimin,Positive,Positive
8769,2023-01-16,1.49e+18,34924,Indonesia,ini penyebab kecelakaan mobil ketua dprd tanjab barat hingga nyungsep ke kanal kuat maruf bawa jodoh my girl morowali la nyalla cak nun congrats fajri park jimin,Positive,Positive
8770,2023-01-16,1.49e+18,34924,Indonesia,ferry irawan disebut luntanglantung di kediri tak punya ongkos pulang kuat maruf bawa jodoh my girl morowali la nyalla cak nun congrats fajri park jimin,Positive,Positive
8771,2023-01-16,1.49e+18,34924,Indonesia,bikin bangga anies baswedan orang indonesia pertama jadi anggota board universitas oxford inggris kuat maruf bawa jodoh my girl morowali la nyalla cak nun congrats fajri park jimin,Positive,Positive
8772,2023-01-16,1.12e+18,1880,,anies baswedan insyaallah presiden ri,Positive,Positive
8773,2023-01-16,1.49e+18,34924,Indonesia,polisi tangkap pelaku perampokan di rumdin wali kota blitar ternyata sudah direncanakan di lapas saat menjadi napi kuat maruf bawa jodoh my girl morowali la nyalla cak nun congrats fajri park jimin,Negative,Negative
8774,2023-01-16,1.49e+18,34924,Indonesia,viral akses jalan ditutup warga manis jaya tangerang lapor polisi kuat maruf bawa jodoh my girl morowali la nyalla cak nun congrats fajri park jimin,Positive,Positive
8775,2023-01-16,1.49e+18,34924,Indonesia,venna melinda akui pemicu cekcoknya dengan ferry irawan lantaran memilih kembali terjun ke dunia politik kuat maruf bawa jodoh my girl morowali la nyalla cak nun congrats fajri park jimin,Positive,Positive
8776,2023-01-16,1.49e+18,34924,Indonesia,setara institute pengakuan pada pelanggaran ham berat masa lalu sekadar aksesori politik jokowi kuat maruf bawa jodoh my girl morowali la nyalla cak nun congrats fajri park jimin,Positive,Positive
8777,2023-01-16,1.49e+18,34924,Indonesia,venna melinda ceritakan detikdetik alami dugaan kdrt ferry irawan di hotel kediri kuat maruf bawa jodoh my girl morowali la nyalla cak nun congrats fajri park jimin,Positive,Positive
8778,2023-01-16,1.49e+18,34924,Indonesia,ahmad muzani pemerintah perlu perketat akses masuk turis asal china ke indonesia kuat maruf bawa jodoh my girl morowali la nyalla cak nun congrats fajri park jimin,Positive,Positive
8779,2023-01-16,1.49e+18,34924,Indonesia,polisi sebut pelaku penculikan malika di jakpus ternyata memiliki hasrat ke bocah tersebut ini hasil visumnya kuat maruf bawa jodoh my girl morowali la nyalla cak nun congrats fajri park jimin,Positive,Positive
8780,2023-01-16,1.49e+18,34924,Indonesia,jumhur curiga lahirnya perppu ciptaker karena ditagih oligarki kuat maruf bawa jodoh my girl morowali la nyalla cak nun congrats fajri park jimin,Positive,Positive
8781,2023-01-16,1.49e+18,34924,Indonesia,venna melinda ungkap alami kdrt sejak tiga bulan lalu sebut ferry irawan punya keahlian memukul tanpa meninggalkan bekas kuat maruf bawa jodoh my girl morowali la nyalla cak nun congrats fajri park jimin,Negative,Negative
8782,2023-01-16,1.49e+18,34924,Indonesia,ojk jadi penyidik tunggal maki ajak masyarakat gugat uu ppsk ke mk kuat maruf bawa jodoh my girl morowali la nyalla cak nun congrats fajri park jimin,Positive,Positive
8783,2023-01-16,1.49e+18,34924,Indonesia,kembali tersandung kasus narkoba begini kronologis penangkapan artis revaldo kuat maruf bawa jodoh my girl morowali la nyalla cak nun congrats fajri park jimin,Positive,Positive
8784,2023-01-16,1.49e+18,34924,Indonesia,sebut ke makkah hamburkan uang zein kribo syiah lebih suka ke karbala kuat maruf bawa jodoh my girl morowali la nyalla cak nun congrats fajri park jimin,Positive,Positive
8785,2023-01-16,1.49e+18,34924,Indonesia,pemerintah targetkan tanggulangi kemiskinan capai nol persen di kuat maruf bawa jodoh my girl morowali la nyalla cak nun congrats fajri park jimin,Positive,Positive
8786,2023-01-16,1.49e+18,34924,Indonesia,kapolsek hamili gadis tapi tak mau tanggung jawab keluarga korban laporkan ke polisi kuat maruf bawa jodoh my girl morowali la nyalla cak nun congrats fajri park jimin,Positive,Positive
8787,2023-01-16,1.49e+18,34924,Indonesia,laporan human rights watch jokowi kesampingkan ham demi ikn kuat maruf bawa jodoh my girl morowali la nyalla cak nun congrats fajri park jimin,Positive,Positive
8788,2023-01-16,1.49e+18,34924,Indonesia,anies ke kancah internasional warganet bandingkan dengan ganjar beda kelas kuat maruf bawa jodoh my girl morowali la nyalla cak nun congrats fajri park jimin,Positive,Positive
8789,2023-01-16,1.43e+18,4477,,samosir mantap sy yakin kejujuran bapak ini mengungkapkan siapa sosok anies yg tidak dikenal sebelumnya namun hati nurani mendorong dia utk mendukung anies sebagai kandidat presiden semoga banyak masyarakat indonesia yg mengharapkan anies menjadi presiden yg amanah tetap semangat,Positive,Positive
8790,2023-01-16,1.35e+18,1845,,asmara semoga allah swt me ridhoi bapak anies rasyid baswedan sebagai presiden republik indonesia di aamiin yaa robbal aalamiin,Positive,Positive
8791,2023-01-16,1.41e+18,10515,,namun kaum kliyengan mengatakan bahwa pada pilpres nanti indonesia butuh pemimpin yang antitesa dari presiden saat ini joko widodo aka jokowi dan sejauh ini yang mereka yakini sosok itu adalah anies baswedan,Negative,Negative
8792,2023-01-16,1.6e+18,2519,Manokwari,kenapa ko yg diserang kalo formula  itu baik bertarap internasional,Negative,Negative
8793,2023-01-16,268432978.0,6540,Kota Pekanbaru,waktu ini gua bilang yang terbaik adalah prabowo sama kayak elo tapi kalau sekarang gue bilang anies yang terbaik buat jadi presiden apanya yang salah,Positive,Positive
8794,2023-01-16,1.61e+18,1037,,insyaallah bpkanies presiden yang perfect no ngibul,Positive,Positive
8795,2023-01-16,1.6e+18,440,Dimana aja,yowes tahun nanti anies baswedan dilantik jadi presiden twitter capter indo pak ganjar pranowo dilantik jadi presiden ri adil bukan,Negative,Negative
8796,2023-01-16,1.46e+18,6707,,mengulik tekad dpd anies jadikan solo raya kandang anies baswedan kami dari pendukung anies bergerak terus mencapai target perolehan suara anies baswedan menjadi presiden di anies anies,Positive,Positive
8797,2023-01-16,1.46e+18,10708,,dasar goblok makanya pilih anies jadi presiden indonesia supaya bisa bekerja untuk rakyat,Negative,Negative
8798,2023-01-16,1.38e+18,1247,,asmara masya allah semoga dijadikan anies sebagai presiden uk amiennn,Positive,Positive
8799,2023-01-16,1.1e+18,749,,bagi anies tidak terlalu sulit membuat perubahan di indonesia utk mewujudkan keadilan sosial ekonomi peluangkerja umkm hukum keadilan pelayanan kesehatan kesejahteraan mari kita menangkan capres anies menjadi presiden ri pd pilpres aamiin,Positive,Positive
8800,2023-01-16,1.61e+18,10,,asmara anies rasyid baswedan presiden ri di tahun,Positive,Positive
8801,2023-01-16,873550645.0,818,,djon presiden pilihanku keluargaku dan semua karyawan serta rakyat di desa kecil kami anies presiden,Negative,Negative
8802,2023-01-16,873550645.0,818,,asmara inshaallah pak anies presiden amin ya rabb,Positive,Positive
8803,2023-01-16,1.6e+18,950,,marm kadrun amp cebong di persilakan baku hantam presiden gak mungkin ganjar apa lagi anies wkwkwkwk,Positive,Positive
8804,2023-01-16,1.32e+18,8881,Indonesia,pengurus dpd anies baswedan presiden ap menggelar rapat koordinasi pertama di kecamatan babat lamongan,Negative,Negative
8805,2023-01-16,1.61e+18,4635,,setuju dengan bpk ini pak anies presiden di amiinn allahumma amiin,Positive,Positive
8806,2023-01-16,2209911139.0,520,bandung,makasih pak toto sudah dukung pak anies jadi presiden,Positive,Positive
8807,2023-01-16,2209911139.0,520,bandung,makasih denny siregarsudah dukung pak anies jadi presiden aamiin,Positive,Positive
8808,2023-01-16,1.56e+18,1620,"Wonosobo, Indonesia",anies tidak cocok jadi presiden ri terbukti semua kerjaan tidak ada yang becus,Negative,Negative
8809,2023-01-16,1.09e+18,1958,"DKI Jakarta, Indonesia",asmara memang berkelas bapak anies baswedan tiada banding dah pokoknya calon presiden indonesia,Positive,Positive
8810,2023-01-16,1.49e+18,1383,,relawan anies aliansi nasional indonesia sejahtera dpd kota solo siap untuk memenangkan mas presiden ri,Positive,Positive
8811,2023-01-16,1.54e+18,202,,samosir semoga bapak ganjar pranowo jadi presiden di pemilu amin dan anies jadi dosen,Positive,Positive
8812,2023-01-16,1.56e+18,1620,"Wonosobo, Indonesia",jangan sampai anies jadi presiden membahayakan bangsa,Negative,Negative
8813,2023-01-16,1.61e+18,118,,anies baswedan presiden republik indonesia priode masa bakti,Negative,Negative
8814,2023-01-16,1.49e+18,1383,,dpd anies kabupaten semarang terus lakukan kolaborasi konsolidasi bergerak bersama mengadakan kegiatan sosial gratis dari cek kesehatan gratis sampai senam sehat bersama wes wayahe melu wes wancine anies presiden ri,Positive,Positive
8815,2023-01-16,42432846.0,10581,Indonesia,,Negative,Negative
8816,2023-01-16,42432846.0,10581,Indonesia,,Negative,Negative
8817,2023-01-16,1.12e+18,201,,rg saya berjanji kalo pak anies jadi presiden tahun tolong transfer saya  kalo berjanji tuh kaya gini menguntungkan,Positive,Positive
8818,2023-01-16,9.5e+17,2843,Surabaya,pokoknya saya salut kepada pak anies baswedan dan akan memilih pak anies sebagai presiden ri di tahun,Negative,Negative
8819,2023-01-16,1.61e+18,118,,one anies baswedan presiden,Negative,Negative
8820,2023-01-16,1.48e+18,198,,tanggal januari tangerang akan di hadirkan calon presiden calon pemimpin yang cerdaspinterdan beribawadan humblesabar segala fitnahaan contoh pemimpin pilihan rakyat kami rakyat kecil berharap kepada bapakanies baswedan semoga memimpin bangsa ini kedepan ya lebih,Positive,Positive
8821,2023-01-16,1.44e+18,128,,sudah benar dukung anies orang benar insyaallah pilih presiden ri,Positive,Positive
8822,2023-01-16,1.61e+18,673,,pemburu anies presiden ri amin insha allah,Negative,Negative
8823,2023-01-15,403910126.0,489,,sangat setuju lillahi taala anies presiden ri tahun,Positive,Positive
8824,2023-01-15,1.59e+18,22440,,siregar,Negative,Negative
8825,2023-01-15,1.58e+18,428,,sangat jelas intelektualitas bapak  anies rasyid baswedan se mpp phd insya allah presiden ri aamiin ya robbal alamin,Positive,Positive
8826,2023-01-15,1.57e+18,332,,beda mak induk semang yg memuji dirinya sendiri semoga pak anies baswedan menjadi presiden ri di,Positive,Positive
8827,2023-01-15,1.39e+18,19810,,asmara aamiin allahumma aamiin,Positive,Positive
8828,2023-01-15,1.58e+18,245,,salam perjuangan kita harus tetap semngatmemperjuangan bpk anies menjadi presiden ri thn dari mataram lombok ntbmenyapaadmzb,Positive,Positive
8829,2023-01-15,1.61e+18,12,,ytan mmg pak anies baswedan sangat layak menjadi presiden indonesia sejahtera warganya sukses terus pak anies baswedan,Positive,Positive
8830,2023-01-15,1.54e+18,1404,"Kalimantan Timur, Indonesia",follow yuk amp join channel telegram,Positive,Positive
8831,2023-01-15,1.49e+18,283,,sudah jadi presiden dua periode malah dan dua tahun lagi akan usaikenapa masih dibahasapa jokowi mau nyalonin lagi lawan anies di,Negative,Negative
8832,2023-01-15,1.33e+18,272,,sehebat apapun kamu mau jatuhkan pak anies tp jika tuhan berkehendak menaikkan beliau jadi presiden biar negara org jelek kayak ruhut yg hendak dan berniat mnjatuhkannx juga tdk akan mempang disini sdh faham,Positive,Positive
8833,2023-01-15,9.21e+17,2670,Jakarta ,aja jika allah swt berkehendak tak seorang anak manusia pun yang dapat menghalangi bang anies rasyid baswedan menjadi presiden republik indonesia tahun aamiin yaa rabbal aalamiin,Positive,Positive
8834,2023-01-15,9.21e+17,2670,Jakarta ,psisi semoga allah swt mengangkat derajat bang anies rasyid baswedan menjadi presiden republik indonesia tahun dan seterusnya aamiin yaa rabbal aalamiin,Negative,Negative
8835,2023-01-15,1.6e+18,2438,"Riau, Indonesia",gerombolan lobang got si mulut jamban pada senewen krna mereka dongok,Negative,Negative
8836,2023-01-15,1.07e+18,541856,,sebagian pendukung ketum gerindra di beralih ke anies kemenangan anies di depan mata covid minggu januari ada meninggal besok senin jodoh fajri wr super bumn pssi gabut ratu tisha,Positive,Positive
8837,2023-01-15,1.59e+18,4874,"DKI Jakarta, Indonesia",yang terkenal amp di dikenal oleh rakyat indonesia saat ini jokowi presiden anies baswedan calon presiden indonesia yaaa sudah berarti pak anies baswedan yg menggantikan pak jokowi sebagai ri th maniiis skaleee,Positive,Positive
8838,2023-01-15,1.6e+18,1339,"DKI Jakarta, Indonesia",ah kamu iri saja sama pak anies baswedan yg calon presiden ri,Negative,Negative
8839,2023-01-15,1.07e+18,541856,,momentum menyedihkan megawati jokowi ganjar minggu ada meninggal wr,Negative,Negative
8840,2023-01-15,1.53e+18,625,,insya allah pak anies presiden bakal ngerubah juga cara lo mencari makan yg halal dan berkahaamiin,Positive,Positive
8841,2023-01-15,9.21e+17,2670,Jakarta ,allah akbar semoga allah swt mengangkat derajat bang anies rasyid baswedan menjadi presiden republik indonesia tahun dan seterusnya aamiin yaa rabbal aalamiin,Negative,Negative
8842,2023-01-15,387720027.0,15121,,in syaa allah pak anies jadi presiden ri dan bisa membawa keberkahan bagi seluruh rakyat indonesia,Positive,Positive
8843,2023-01-15,1.25e+18,1804,,tikadrun tbh ganteng ya anies disitu gue tambahin koleksi fotofoto ganteng amp berpendidikanya ya bong tanpa edit pure dari rakyat asli selamat melihat senyum manis presiden ri,Positive,Positive
8844,2023-01-15,1.13e+18,4298,"Karawang, Jawa Barat",indonesia butuh pemimpin kelas duniainternasional semoga pak anies baswedan menjadi presiden ri aamiin,Positive,Positive
8845,2023-01-15,312696096.0,6720,Indonesia,gak sabar anies menang presiden,Positive,Positive
8846,2023-01-15,1.5e+18,164,,semoga pak anies menjadi presiden ri,Positive,Positive
8847,2023-01-15,9.77e+17,20035,,sehat selalu dan makin sukses tiktokannya ndoro besok jangan lupa bikin konten pelantikan pak anies jd presiden ri,Positive,Positive
8848,2023-01-15,1.6e+18,9875,,sangat pantas pak anies baswedan jadi next presiden ri,Positive,Positive
8849,2023-01-15,1.52e+18,2788,,saya sangat berharap mbak puan bisa mencalonkan sbg presiden di biar bagi kaos sambil melempar muka cemberut pencitraan basi ttp saya dukung pak anies baswedan,Positive,Positive
8850,2023-01-15,1.24e+18,640,,asmara prediksi negara barat anies baswedan bakal jadi presiden di makanya tokoh eropa pada mendekati anies baswedan ini tahap awal,Positive,Positive
8851,2023-01-15,1.49e+18,1383,,sepakat memenangkan mas di kabupaten semarang hepta priyadi dpd kabupaten semarang komando dengan anggota pks satu suara satukan tekad anies presiden ri,Positive,Positive
8852,2023-01-15,8.37e+17,10592,,rekam jejak keberhasilan pak anies begitu menginspirasi rakyat indonesia mendukung dan mendoakannya jadi presiden ri tahun,Positive,Positive
8853,2023-01-15,1.24e+18,640,,waras insyaallah anies baswedan presiden,Positive,Positive
8854,2023-01-15,1.39e+18,19810,,aamiin allahumma aamiin,Negative,Negative
8855,2023-01-15,1.36e+18,14354,"Cilandak, Indonesia",fakta dah jd presiden ri dah didukung mayoritas rakyat ind dan pengakuan dunia luartinggal legal nya cc siregar anies,Positive,Positive
8856,2023-01-15,1.09e+18,770,,pak jokowi secara tersirat bilang surya paloh ketua parpol nasdem grasa grusu krn pagi sekali sdh nunjuk anies capres nasdem seklas surya paloh raja media ri saingannya rupert murdoch di tingkat dunia dgn enteng presiden nkri siratkan sbg grasa grusu,Positive,Positive
8857,2023-01-15,1.53e+18,114,,mantap pak anies saya semakin mantap untuk memilih pak ganjar pranowosemoga pak ganjar terpilih menjadi presiden ri,Positive,Positive
8858,2023-01-15,1.52e+18,532,,siang ini dpd jarnas tegal raya jawa tengah mendeklarasikan diri dan menyatakan siap memenangkan anies baswedan presiden segenap relawan anies baswedan siap menjadikan jateng sebagai lumbung suara anies baswedansemangattt,Positive,Positive
8859,2023-01-15,91745687.0,291271,Indonesia ,alhamdulillah pak anies baswedan orang yg kami percayai sebagai presiden republik indonesia mulai tahun bukan ganjar pranowo atau orang dari pdip,Positive,Positive
8860,2023-01-15,1.6e+18,3174,"Jawa Tengah, Indonesia",goblog di pelihara klo dah beres pemilu bukan capres lg pa anies presiden,Negative,Negative
8861,2023-01-15,1.55e+18,8918,,tantangan nkri makin kompleks terpecah solusinya butuh pemimpin sperti anies bpk pemersatu umat beragama amp anak bangsaputra terbaik nkri utk perubahan yg lebih baik amp bermartabat pemimpin yg junjung tinggi kebebasan menjalankan kehidupan beragama hanya anies presiden,Positive,Positive
8862,2023-01-15,1.41e+18,5967,,anies ganti presiden dan bangkit dari keterpurukan,Negative,Negative
8863,2023-01-15,1.45e+18,1261,,bravo anies baswedan presiden ri,Negative,Negative
8864,2023-01-15,320015735.0,5583,Bekasi,,Negative,Negative
8865,2023-01-15,9.21e+17,2670,Jakarta ,alhamdulillah rabbal aalamiin  like to see you always and is the best for you my brother anies rasyid baswedan to presiden republik indonesia year aamiin yaa rabbal aalamiin,Positive,Positive
8866,2023-01-15,9.21e+17,2670,Jakarta ,alhamdulillah rabbal aalamiin hanya kepada mu yaa rabb kami mohon pertolongan dan perlindungan angkatlah derajat bang anies rasyid baswedanmenjadi presiden republik indonesia tahun dan seterusnya demi kenyamanan dan kesejahteraan seluruh rakyat indonesia,Positive,Positive
8867,2023-01-15,46693036.0,46805,,partai buruh tak memiliki tokoh internal yang bakal diusung pada pilpres namanama yang langganan masuk bursa capres seperti anies baswedan ganjar pranowo dan prabowo subianto berpeluang diusung buruh menjadi capres presiden partai buruh said,Positive,Positive
8868,2023-01-15,7.98e+17,60,"Nangro Aceh Darussalam, Indone",marm pk anies gak becusss ngurus ini aja boro mau jadi presiden nie,Positive,Positive
8869,2023-01-15,1.6e+18,681,,achmadi di angkat dewan pendiri pun lgsg di universitas oxford inggris masih main isu radikal radikul kga mempan orang bawah seperti kami sadar isu radikul radikal isu yaman tidak pengaruhtetap anies presiden,Negative,Negative
8870,2023-01-15,1.44e+18,13629,,pengurus an nas dharmasraya siap gandeng tetangga pilih anies presiden,Positive,Positive
8871,2023-01-15,1.61e+18,214,,yang bilang kangen didemo smpe periode sekalipun blm pernah tampak seperti ini,Negative,Negative
8872,2023-01-15,1.6e+18,3715,,rakyat pengennya perempuan juga meramaikan kancah pilpres untuk pasangan anies bagus juga duet dg atau ri tokoh tersebut sangat mampu dan punya masa yg banyak di akar rumput agar anies terpilih jd presiden aniesyenny atau aniespuan,Positive,Positive
8873,2023-01-15,1.61e+18,1037,,myaman banar limau bajar manis rasanya semangat acil  ulak di banjar salam perjuangan untk perubahan yg lebih baik,Positive,Positive
8874,2023-01-15,1.52e+18,532,,dpp jarnas menghadiri undangan dari acil pedagang pasar apung di banjarmasin kalsel mereka adalah pendukung militan anies baswedan presiden,Positive,Positive
8875,2023-01-15,1.6e+18,3715,,makanya mbk ri bilang ke emakagar segera duet dg anies capres cawapres mumpung pks dan demokrat belum deklarasi capres cawapres lo kapan lagi ada kesempatan emasyg agresif dongmasak cm bu mega doang yg pernah jd presiden aniespuan kan cocok tuh,Positive,Positive
8876,2023-01-15,494470590.0,166,"DKI Jakarta, Indonesia",kereen mas anies,Positive,Positive
8877,2023-01-15,1.6e+18,2438,"Riau, Indonesia",masakan mamak paling enak sedunia mari makan siang teman semua,Positive,Positive
8878,2023-01-15,1.41e+18,17484,"NTT, Indonesia Timur",dukung pak anies presiden yuk extremely think out of the box what if serangan masif buzzerppendzoliman ini amp itu adalah by grand design pak anies ternyata versi improvement dari current version pantau terus ya visimisi beliau,Positive,Positive
8879,2023-01-15,1.54e+18,1404,"Kalimantan Timur, Indonesia",anies dipuji tidak terbang dicaci tidak tumbang semakin difitnah semakin besar dukungan pada anies maju tak gentar sambut dengan tegak dan santun,Positive,Positive
8880,2023-01-15,1.41e+18,17484,"NTT, Indonesia Timur",yakin dukung pak anies presiden yuk belajar dari pengalaman jadi pemilih cerdas terutama millennials ampgenerasi  jangan hanya karena gimmickasumsi terdzolimi lantas spontan mendukung coba cek visi misinya terutama terkait uukuhp ciptaker dll,Positive,Positive
8881,2023-01-15,1.36e+18,5089,,luar biasa insya allah,Positive,Positive
8882,2023-01-15,1.56e+18,1620,"Wonosobo, Indonesia",anies tidak cocok jadi presiden ri terbukti semua kerjaan tidak ada yang becus,Negative,Negative
8883,2023-01-15,1.41e+18,17484,"NTT, Indonesia Timur",yakin dukung pak anies presiden selain secara terbuka telah didukung capres oleh nasdem pemuda pancasila kalian udah selidiki master master behind the screen yg dukung pak anies rekam jejaknya perubahan ini semua gimmick terdzolimi,Positive,Positive
8884,2023-01-15,1.41e+18,17484,"NTT, Indonesia Timur",yakin dukung pak anies presiden sudah dicapreskan oleh lho namun standing position beliau terkait kuhp perppu ciptaker dllgimana udah capres lho visi misi beliau kalian udah pantau kalo beliau sama aja sama yg sekarang ga menyesal,Positive,Positive
8885,2023-01-15,494470590.0,166,"DKI Jakarta, Indonesia",saatnya pilih pemimpin yang jelas prestasi dan diakui dalam dan luar negeri,Positive,Positive
8886,2023-01-15,1.46e+18,6707,,selamat dpw dan dpd sobat anies putih sesumsel diharapkan istikamah berjuang dengan deklarasi di manamana sampai di pelosok negeri ini saya yakin anies jadi presiden anies anies riau sir,Positive,Positive
8887,2023-01-15,1.41e+18,17484,"NTT, Indonesia Timur",mas udah keren sekarang udah berani menyuarakan rakyat standing position juga jelas tegas tapi tetep calm point penilaian yang layak jadi presiden as ahy saat ini melebihi pak anies masih abuabu terutama terkait kuhp ciptaker dll,Positive,Positive
8888,2023-01-15,626156275.0,7892,"Jakarta Pusat, DKI Jakarta",lah terserah para pendukung anies dong karena memang anies punya kemampuan dalam memimpin saat ini gak ada pilihan lain kecuali for presiden ri lbih baik loe angkat pamor capres eluh sendiri deh jualan loe dah gak laku bong,Positive,Positive
8889,2023-01-15,1.42e+18,1084,"DKI Jakarta, Indonesia",,Negative,Negative
8890,2023-01-15,42432846.0,10581,Indonesia,soal pendamping anies baswedan nasdem akan berikan kejutan bulan depan,Positive,Positive
8891,2023-01-15,80559922.0,77897,In her dream...,jejaring internasional calon presiden gak diragukan lagi kualitasnya dari timur ke barat gak ada masalah buat anies untuk berbaur dengan tokoh penting,Negative,Negative
8892,2023-01-15,1.59e+18,572,,anies menangkn pak anies menjd presiden,Positive,Positive
8893,2023-01-15,1.6e+18,1474,"Jawa Tengah, Indonesia",anies baswedan tokoh berkelas dunia yg menjadi bakal calon presiden indonesia di saatnya orang baik amp terdidik yg memimpin indonesia,Positive,Positive
8894,2023-01-15,1.41e+18,1528,"Bandung, Jawa Barat",kurang apa lagi coba,Negative,Negative
8895,2023-01-15,1.14e+18,58878,"Liverpool, England",anies baswedan di undang khusus mengikuti jamuan makan siang yg dihadiri oleh tokoh perbankan bisnis politik amp pemerintahan di the city of london corporation netizen yg pengen jadi presiden ri silahkan sebarkan profil ketokohan beliau dgn retweet,Positive,Positive
8896,2023-01-15,1.52e+18,261,,gak heran england bersama kelompoknya amp usa pasti senang klo anies jadi presiden di thn paling enggak gampang disetirdiatur semau mereka beda sama group jokowi yg susah diikutidiatur sering menentang maunya mereka,Positive,Positive
8897,2023-01-15,1.55e+18,672,,tim sobat anies putih dpp selama di palembang jalan dgn mengendarai mobil branding gambar anies baswedan calon presiden,Positive,Positive
8898,2023-01-15,1.46e+18,13978,,deklarasi relawan anies di sumatera barat,Negative,Negative
8899,2023-01-15,1.39e+18,19810,,kamu akan tetap muda bila semangat menegakkan kebenaran masih menggelora dalam dada perjuangan itu adalah pelaksanaan katakata,Positive,Positive
8900,2023-01-14,1.48e+18,1163,,alhamdulillah semoga alloh swt menjaga dan mensehatkan ibu itu agar melihat dan menyaksikan bp anies menjadi presiden,Positive,Positive
8901,2023-01-14,447669350.0,4070,,diangkat menjadi salah satu anggota pendiri dewan penasihat internasional institute of asean studies di universitas oxford anies sangat berkualitas maka beliau sangat layak untuk menjadi presiden ri di tahun,Positive,Positive
8902,2023-01-14,1.09e+18,2707,,pokoknya yg haters pak anies silakan koar kita ini hanya mau objektif melihat bakal capres nanti apa kelebihan dan kekurangan masing bgm kapabilitasnya jk jd presiden nantinya jadi tampilkan sj keunggulan masing jagoannya,Positive,Positive
8903,2023-01-14,1.6e+18,654,,pak anies baswedan pilihan rakyat indonesia pemimpin yang baik dan cerdas presiden di tahun,Positive,Positive
8904,2023-01-14,1.27e+18,2245,,id ini partai gak guna banget tugasnya hanya memecah belah bilabila partai psi ini berdiri hanya untuk menyerang seorang anies tapi insya allah tetap pak anies yg akan jadi presiden indonesia th,Positive,Positive
8905,2023-01-14,1.53e+18,773,,samosir aamiinsemoga kami tetap mendukung pak aniesjadi presiden ri,Positive,Positive
8906,2023-01-14,1.6e+18,1311,,anies makin difitnah makin berkharisma makin dicaci makin seximakin dicela makin menyala makin dihina makin dicintai rakyat indonesia ganti presiden harga mati anies pilihan utama tak ada yg lain,Negative,Negative
8907,2023-01-14,1.6e+18,2519,Manokwari,dunia internasional mengakui punya prestasi di republik ini selalu di fitnah dan dimusuhi oleh antek ingat hanya yg akan meruba dari jahat rakus dan haus kekuasaan,Negative,Negative
8908,2023-01-14,7.97e+17,11768,,narasi begini mah mempertebal istiqomah memillih presiden yg sidiq amanah fathonah tabligh anies,Positive,Positive
8909,2023-01-14,1.07e+18,541856,,anies baswedan diangkat jadi anggota dewan penasihat asean studies universitas oxford covid sabtu januari ada meninggal pak anies liga pdip fajri kaesang peka jengkol malming malam minggu,Negative,Negative
8910,2023-01-14,1.54e+18,1404,"Kalimantan Timur, Indonesia",selamat menikmati weekend bersama keluarga tercinta,Positive,Positive
8911,2023-01-14,1.39e+18,14279,"DKI Jakarta, Indonesia",sehat selalu pak yai panjang umur ingat pelantikan mas anies presiden,Positive,Positive
8912,2023-01-14,1.07e+18,541856,,rg soal pidato politik megawati pdip adalah fakta politik identitas pertama ada meninggal,Negative,Negative
8913,2023-01-14,7.45e+17,972,NORTH ,cara nambah foto gue gmn ya,Negative,Negative
8914,2023-01-14,1.6e+18,6060,,the best leader,Positive,Positive
8915,2023-01-14,1.48e+18,2477,,id wkwkwkwk sulit banget ya cari kesalahan anies memang sudah jatahnya anies jadi presiden ri,Positive,Positive
8916,2023-01-14,1.61e+18,513,,anies is the bestfor presiden ri,Positive,Positive
8917,2023-01-14,1.24e+18,2069,,ya allahsmg pak anies baswedan sll sehat wal afiat dlm lindungan allah subhanahuwataalan in sya allah dg kuasamu jd presiden riaamiinyarabbalalaamiin,Positive,Positive
8918,2023-01-14,1.61e+18,513,,asmara hanya anies baswedan pilihan rakyat seluruh indonesiauntuk jadi presiden di,Positive,Positive
8919,2023-01-14,9.21e+17,2670,Jakarta ,masya allah is the best for you my brother anies rasyid baswedan semoga allah swt angkat derajat bang anies rasyid baswedan menjadi presiden republik indonesia tahun dan seterusnya aamiin yaa rabbal aalamiin,Positive,Positive
